code,year,date,headline,kind,asat_date,pdf_id,month,asat_month
PCI,2021,2021-12-24,Dividend/Distribution - PCI,dividend,,2471601,2021-12,NaT
PCI,2021,2021-12-03,Update - Dividend/Distribution - PCI,dividend,,2462362,2021-12,NaT
PCI,2021,2021-11-24,Dividend/Distribution - PCI,dividend,,2456752,2021-11,NaT
PCI,2021,2021-11-03,Update - Dividend/Distribution - PCI,dividend,,2447129,2021-11,NaT
PCI,2021,2021-10-25,Dividend/Distribution - PCI,dividend,,2440571,2021-10,NaT
PCI,2021,2021-10-06,Update - Dividend/Distribution - PCI,dividend,,2432249,2021-10,NaT
PCI,2021,2021-09-24,Dividend/Distribution - PCI,dividend,,2425732,2021-09,NaT
PCI,2021,2021-09-03,Update - Dividend/Distribution - PCI,dividend,,2417627,2021-09,NaT
PCI,2021,2021-08-25,Dividend/Distribution - PCI,dividend,,2411751,2021-08,NaT
PCI,2021,2021-08-05,Update - Dividend/Distribution - PCI,dividend,,2404176,2021-08,NaT
PCI,2021,2021-07-26,Dividend/Distribution - PCI,dividend,,2398853,2021-07,NaT
PCI,2021,2021-07-07,Revised Payment Date for June 2021 Distributions,dividend,,2393216,2021-07,NaT
PCI,2021,2021-07-05,Update - Dividend/Distribution - PCI,dividend,,2392120,2021-07,NaT
PCI,2021,2021-06-24,Dividend/Distribution - PCI,dividend,,2387532,2021-06,NaT
PCI,2021,2021-06-03,Update - Dividend/Distribution - PCI,dividend,,2381585,2021-06,NaT
PCI,2021,2021-05-25,Dividend/Distribution - PCI,dividend,,2377798,2021-05,NaT
PCI,2021,2021-05-05,Update - Dividend/Distribution - PCI,dividend,,2371747,2021-05,NaT
PCI,2021,2021-04-26,Dividend/Distribution - PCI,dividend,,2366820,2021-04,NaT
PCI,2021,2021-04-07,Update - Dividend/Distribution - PCI,dividend,,2361326,2021-04,NaT
PCI,2021,2021-03-24,Dividend/Distribution - PCI,dividend,,2356896,2021-03,NaT
PCI,2021,2021-03-09,Update - Dividend/Distribution - PCI,dividend,,2351499,2021-03,NaT
PCI,2021,2021-02-26,Dividend/Distribution - PCI,dividend,,2348010,2021-02,NaT
PCI,2021,2021-02-04,Update - Dividend/Distribution - PCI,dividend,,2338067,2021-02,NaT
PCI,2021,2021-01-22,Dividend/Distribution - PCI,dividend,,2332807,2021-01,NaT
PCI,2021,2021-01-07,Update - Dividend/Distribution - PCI,dividend,,2328801,2021-01,NaT
PCI,2022,2022-12-28,Distribution - PCI - amendment,dividend,,2617148,2022-12,NaT
PCI,2022,2022-12-23,Dividend/Distribution - PCI,dividend,,2616841,2022-12,NaT
PCI,2022,2022-12-05,Update - Dividend/Distribution - PCI,dividend,,2608166,2022-12,NaT
PCI,2022,2022-11-24,Dividend/Distribution - PCI,dividend,,2602545,2022-11,NaT
PCI,2022,2022-11-03,Update - Dividend/Distribution - PCI,dividend,,2593399,2022-11,NaT
PCI,2022,2022-10-25,Dividend/Distribution - PCI,dividend,,2587330,2022-10,NaT
PCI,2022,2022-10-25,Suspension of Distribution Reinvestment Plan (DRP),dividend,,2587317,2022-10,NaT
PCI,2022,2022-10-05,Update - Dividend/Distribution - PCI,dividend,,2577796,2022-10,NaT
PCI,2022,2022-09-26,Dividend/Distribution - PCI,dividend,,2572426,2022-09,NaT
PCI,2022,2022-09-05,Update - Dividend/Distribution - PCI,dividend,,2563930,2022-09,NaT
PCI,2022,2022-08-25,Dividend/Distribution - PCI,dividend,,2558212,2022-08,NaT
PCI,2022,2022-08-04,Update - Dividend/Distribution - PCI,dividend,,2549788,2022-08,NaT
PCI,2022,2022-07-27,Update - Dividend/Distribution - PCI,dividend,,2545718,2022-07,NaT
PCI,2022,2022-07-25,Dividend/Distribution - PCI,dividend,,2544851,2022-07,NaT
PCI,2022,2022-07-11,Update - Dividend/Distribution - PCI,dividend,,2540835,2022-07,NaT
PCI,2022,2022-06-24,Dividend/Distribution - PCI,dividend,,2534886,2022-06,NaT
PCI,2022,2022-06-03,Update - Dividend/Distribution - PCI,dividend,,2528172,2022-06,NaT
PCI,2022,2022-05-25,Dividend/Distribution - PCI,dividend,,2524778,2022-05,NaT
PCI,2022,2022-05-04,Update - Dividend/Distribution - PCI,dividend,,2518077,2022-05,NaT
PCI,2022,2022-04-22,Dividend/Distribution - PCI,dividend,,2512659,2022-04,NaT
PCI,2022,2022-04-05,Update - Dividend/Distribution - PCI,dividend,,2506735,2022-04,NaT
PCI,2022,2022-03-25,Dividend/Distribution - PCI,dividend,,2502905,2022-03,NaT
PCI,2022,2022-03-03,Update - Dividend/Distribution - PCI,dividend,,2494942,2022-03,NaT
PCI,2022,2022-02-22,Dividend/Distribution - PCI,dividend,,2489319,2022-02,NaT
PCI,2022,2022-02-03,Update - Dividend/Distribution - PCI,dividend,,2482811,2022-02,NaT
PCI,2022,2022-01-24,Dividend/Distribution - PCI,dividend,,2478459,2022-01,NaT
PCI,2022,2022-01-07,Update - Dividend/Distribution - PCI,dividend,,2473743,2022-01,NaT
PCI,2023,2023-12-21,Dividend/Distribution - PCI,dividend,,2757256,2023-12,NaT
PCI,2023,2023-12-05,Update - Dividend/Distribution - PCI,dividend,,2750343,2023-12,NaT
PCI,2023,2023-11-24,Dividend/Distribution - PCI,dividend,,2745090,2023-11,NaT
PCI,2023,2023-11-14,Amended Distribution Reinvestment Plan,dividend,,2739746,2023-11,NaT
PCI,2023,2023-11-03,Update - Dividend/Distribution - PCI,dividend,,2735915,2023-11,NaT
PCI,2023,2023-10-25,Dividend/Distribution - PCI,dividend,,2730074,2023-10,NaT
PCI,2023,2023-10-05,Update - Dividend/Distribution - PCI,dividend,,2721744,2023-10,NaT
PCI,2023,2023-09-25,Dividend/Distribution - PCI,dividend,,2716019,2023-09,NaT
PCI,2023,2023-09-05,Update - Dividend/Distribution - PCI,dividend,,2708031,2023-09,NaT
PCI,2023,2023-08-25,Dividend/Distribution - PCI,dividend,,2702380,2023-08,NaT
PCI,2023,2023-08-03,Update - Dividend/Distribution - PCI,dividend,,2693902,2023-08,NaT
PCI,2023,2023-07-25,Dividend/Distribution - PCI,dividend,,2689795,2023-07,NaT
PCI,2023,2023-07-10,Update - Dividend/Distribution - PCI,dividend,,2685211,2023-07,NaT
PCI,2023,2023-06-26,Dividend/Distribution - PCI,dividend,,2679415,2023-06,NaT
PCI,2023,2023-06-05,Update - Dividend/Distribution - PCI,dividend,,2673081,2023-06,NaT
PCI,2023,2023-05-25,Dividend/Distribution - PCI,dividend,,2669412,2023-05,NaT
PCI,2023,2023-05-04,Update - Dividend/Distribution - PCI,dividend,,2662320,2023-05,NaT
PCI,2023,2023-04-24,Dividend/Distribution - PCI,dividend,,2657079,2023-04,NaT
PCI,2023,2023-04-05,Update - Dividend/Distribution - PCI,dividend,,2651638,2023-04,NaT
PCI,2023,2023-03-27,Dividend/Distribution - PCI,dividend,,2647852,2023-03,NaT
PCI,2023,2023-03-03,Update - Dividend/Distribution - PCI,dividend,,2639473,2023-03,NaT
PCI,2023,2023-02-22,Dividend/Distribution - PCI,dividend,,2634386,2023-02,NaT
PCI,2023,2023-02-03,Update - Dividend/Distribution - PCI,dividend,,2627717,2023-02,NaT
PCI,2023,2023-01-24,Dividend/Distribution - PCI,dividend,,2623585,2023-01,NaT
PCI,2023,2023-01-06,Update - Dividend/Distribution - PCI,dividend,,2618929,2023-01,NaT
PCI,2024,2024-12-24,Dividend/Distribution - PCI,dividend,,2899886,2024-12,NaT
PCI,2024,2024-12-04,Update - Dividend/Distribution - PCI,dividend,,2891319,2024-12,NaT
PCI,2024,2024-11-25,Dividend/Distribution - PCI,dividend,,2886316,2024-11,NaT
PCI,2024,2024-11-05,Update - Dividend/Distribution - PCI,dividend,,2878112,2024-11,NaT
PCI,2024,2024-10-25,Dividend/Distribution - PCI,dividend,,2872460,2024-10,NaT
PCI,2024,2024-10-14,Update - Dividend/Distribution - PCI,dividend,,2866793,2024-10,NaT
PCI,2024,2024-09-24,Dividend/Distribution - PCI,dividend,,2857251,2024-09,NaT
PCI,2024,2024-09-04,Update - Dividend/Distribution - PCI,dividend,,2849483,2024-09,NaT
PCI,2024,2024-08-26,Dividend/Distribution - PCI,dividend,,2843915,2024-08,NaT
PCI,2024,2024-08-07,Update - Dividend/Distribution - PCI,dividend,,2837116,2024-08,NaT
PCI,2024,2024-07-29,Dividend/Distribution - PCI,dividend,,2833205,2024-07,NaT
PCI,2024,2024-07-11,Update - Dividend/Distribution - PCI,dividend,,2827646,2024-07,NaT
PCI,2024,2024-06-24,Dividend/Distribution - PCI,dividend,,2820910,2024-06,NaT
PCI,2024,2024-06-05,Update - Dividend/Distribution - PCI,dividend,,2815005,2024-06,NaT
PCI,2024,2024-05-27,Dividend/Distribution - PCI,dividend,,2811387,2024-05,NaT
PCI,2024,2024-05-03,Update - Dividend/Distribution - PCI,dividend,,2803561,2024-05,NaT
PCI,2024,2024-04-23,Dividend/Distribution - PCI,dividend,,2798800,2024-04,NaT
PCI,2024,2024-04-04,Update - Dividend/Distribution - PCI,dividend,,2792493,2024-04,NaT
PCI,2024,2024-03-22,Dividend/Distribution - PCI,dividend,,2788268,2024-03,NaT
PCI,2024,2024-03-05,Update - Dividend/Distribution - PCI,dividend,,2781716,2024-03,NaT
PCI,2024,2024-02-23,Dividend/Distribution - PCI,dividend,,2776852,2024-02,NaT
PCI,2024,2024-02-05,Update - Dividend/Distribution - PCI,dividend,,2769609,2024-02,NaT
PCI,2024,2024-01-24,Dividend/Distribution - PCI,dividend,,2765560,2024-01,NaT
PCI,2024,2024-01-22,Reinstatement of Distribution Reinvestment Plan (DRP),dividend,,2764762,2024-01,NaT
PCI,2024,2024-01-04,Update - Dividend/Distribution - PCI,dividend,,2760375,2024-01,NaT
PCI,2025,2025-12-23,Dividend/Distribution - PCI,dividend,,3044590,2025-12,NaT
PCI,2025,2025-12-03,Update - Dividend/Distribution - PCI,dividend,,3036256,2025-12,NaT
PCI,2025,2025-11-25,Update - Dividend/Distribution - PCI,dividend,,3031749,2025-11,NaT
PCI,2025,2025-11-24,Dividend/Distribution - PCI,dividend,,3031027,2025-11,NaT
PCI,2025,2025-11-05,Update - Dividend/Distribution - PCI,dividend,,3021166,2025-11,NaT
PCI,2025,2025-10-27,Dividend/Distribution - PCI,dividend,,3015810,2025-10,NaT
PCI,2025,2025-10-03,Update - Dividend/Distribution - PCI,dividend,,3005054,2025-10,NaT
PCI,2025,2025-09-24,Dividend/Distribution - PCI,dividend,,2999419,2025-09,NaT
PCI,2025,2025-09-03,Update - Dividend/Distribution - PCI,dividend,,2990457,2025-09,NaT
PCI,2025,2025-08-25,Dividend/Distribution - PCI,dividend,,2984744,2025-08,NaT
PCI,2025,2025-08-06,Update - Dividend/Distribution - PCI,dividend,,2977482,2025-08,NaT
PCI,2025,2025-07-25,Dividend/Distribution - PCI,dividend,,2972716,2025-07,NaT
PCI,2025,2025-07-11,Update - Dividend/Distribution - PCI,dividend,,2968549,2025-07,NaT
PCI,2025,2025-06-24,Dividend/Distribution - PCI,dividend,,2961400,2025-06,NaT
PCI,2025,2025-06-04,Update - Dividend/Distribution - PCI,dividend,,2955179,2025-06,NaT
PCI,2025,2025-05-26,Dividend/Distribution - PCI,dividend,,2951916,2025-05,NaT
PCI,2025,2025-05-05,Update - Dividend/Distribution - PCI,dividend,,2944820,2025-05,NaT
PCI,2025,2025-04-24,Dividend/Distribution - PCI,dividend,,2940759,2025-04,NaT
PCI,2025,2025-04-03,Update - Dividend/Distribution - PCI,dividend,,2933757,2025-04,NaT
PCI,2025,2025-03-25,Dividend/Distribution - PCI,dividend,,2929924,2025-03,NaT
PCI,2025,2025-03-05,Update - Dividend/Distribution - PCI,dividend,,2922624,2025-03,NaT
PCI,2025,2025-02-24,Dividend/Distribution - PCI,dividend,,2917523,2025-02,NaT
PCI,2025,2025-02-05,Update - Dividend/Distribution - PCI,dividend,,2910994,2025-02,NaT
PCI,2025,2025-01-24,Dividend/Distribution - PCI,dividend,,2907096,2025-01,NaT
PCI,2025,2025-01-06,Update - Dividend/Distribution - PCI,dividend,,2901917,2025-01,NaT
PCI,2026,2026-08-25,Dividend/Distribution - PCI,dividend,,3129669,2026-08,NaT
PCI,2026,2026-08-06,Update - Dividend/Distribution - PCI,dividend,,3122550,2026-08,NaT
PCI,2026,2026-07-27,Dividend/Distribution - PCI,dividend,,3118436,2026-07,NaT
PCI,2026,2026-07-10,Update - Dividend/Distribution - PCI,dividend,,3113853,2026-07,NaT
PCI,2026,2026-07-02,Update - Dividend/Distribution - PCI,dividend,,3110951,2026-07,NaT
PCI,2026,2026-06-24,Dividend/Distribution - PCI,dividend,,3107257,2026-06,NaT
PCI,2026,2026-06-03,Update - Dividend/Distribution - PCI,dividend,,3100639,2026-06,NaT
PCI,2026,2026-05-25,Dividend/Distribution - PCI,dividend,,3097118,2026-05,NaT
PCI,2026,2026-05-05,Update - Dividend/Distribution - PCI,dividend,,3090437,2026-05,NaT
PCI,2026,2026-04-24,Dividend/Distribution - PCI,dividend,,3086068,2026-04,NaT
PCI,2026,2026-04-07,Update - Dividend/Distribution - PCI,dividend,,3079781,2026-04,NaT
PCI,2026,2026-03-25,Dividend/Distribution - PCI,dividend,,3075626,2026-03,NaT
PCI,2026,2026-03-04,Update - Dividend/Distribution - PCI,dividend,,3068203,2026-03,NaT
PCI,2026,2026-02-23,Dividend/Distribution - PCI,dividend,,3063327,2026-02,NaT
PCI,2026,2026-02-04,Update - Dividend/Distribution - PCI,dividend,,3056674,2026-02,NaT
PCI,2026,2026-01-23,Dividend/Distribution - PCI,dividend,,3052365,2026-01,NaT
PCI,2026,2026-01-06,Update - Dividend/Distribution - PCI,dividend,,3047361,2026-01,NaT
PCX,2024,2024-12-19,Dividend/Distribution - PCX,dividend,,2898323,2024-12,NaT
PCX,2024,2024-12-13,Update - Dividend/Distribution - PCX,dividend,,2895537,2024-12,NaT
PCX,2024,2024-11-26,Dividend/Distribution - PCX,dividend,,2887224,2024-11,NaT
PCX,2024,2024-11-14,Update - Dividend/Distribution - PCX,dividend,,2881812,2024-11,NaT
PCX,2024,2024-10-23,Dividend/Distribution - PCX,dividend,,2871167,2024-10,NaT
PCX,2024,2024-10-16,Update - Dividend/Distribution - PCX,dividend,,2868463,2024-10,NaT
PCX,2024,2024-09-25,Dividend/Distribution - PCX,dividend,,2858127,2024-09,NaT
PCX,2024,2024-09-12,Update - Dividend/Distribution - PCX,dividend,,2853007,2024-09,NaT
PCX,2024,2024-08-26,Dividend/Distribution - PCX,dividend,,2844249,2024-08,NaT
PCX,2024,2024-08-15,Update - Dividend/Distribution - PCX,dividend,,2839761,2024-08,NaT
PCX,2024,2024-07-26,Dividend/Distribution - PCX,dividend,,2832732,2024-07,NaT
PCX,2024,2024-06-19,Distribution Schedule,dividend,,2819691,2024-06,NaT
PCX,2024,2024-06-19,Distribution Reinvestment Plan Rules,dividend,,2819688,2024-06,NaT
PCX,2025,2025-12-22,Dividend/Distribution - PCX,dividend,,3044073,2025-12,NaT
PCX,2025,2025-12-12,Update - Dividend/Distribution - PCX,dividend,,3040738,2025-12,NaT
PCX,2025,2025-11-24,Dividend/Distribution - PCX,dividend,,3031124,2025-11,NaT
PCX,2025,2025-11-13,Update - Dividend/Distribution - PCX,dividend,,3024951,2025-11,NaT
PCX,2025,2025-10-29,Dividend/Distribution - PCX,dividend,,3017212,2025-10,NaT
PCX,2025,2025-10-13,Update - Dividend/Distribution - PCX,dividend,,3008890,2025-10,NaT
PCX,2025,2025-09-24,Dividend/Distribution - PCX,dividend,,2999335,2025-09,NaT
PCX,2025,2025-09-09,Update - Dividend/Distribution - PCX,dividend,,2992956,2025-09,NaT
PCX,2025,2025-08-25,Dividend/Distribution - PCX,dividend,,2984735,2025-08,NaT
PCX,2025,2025-08-13,Update - Dividend/Distribution - PCX,dividend,,2979783,2025-08,NaT
PCX,2025,2025-07-28,Dividend/Distribution - PCX,dividend,,2973228,2025-07,NaT
PCX,2025,2025-07-11,Update - Dividend/Distribution - PCX,dividend,,2968508,2025-07,NaT
PCX,2025,2025-06-25,Update - Dividend/Distribution - PCX,dividend,,2962029,2025-06,NaT
PCX,2025,2025-06-23,Dividend/Distribution - PCX,dividend,,2961141,2025-06,NaT
PCX,2025,2025-06-13,Update - Dividend/Distribution - PCX,dividend,,2958079,2025-06,NaT
PCX,2025,2025-05-26,Dividend/Distribution - PCX,dividend,,2952031,2025-05,NaT
PCX,2025,2025-05-14,Update - Dividend/Distribution - PCX,dividend,,2948052,2025-05,NaT
PCX,2025,2025-04-22,Dividend/Distribution - PCX,dividend,,2939862,2025-04,NaT
PCX,2025,2025-04-10,Update - Dividend/Distribution - PCX,dividend,,2936656,2025-04,NaT
PCX,2025,2025-03-24,Dividend/Distribution - PCX,dividend,,2929707,2025-03,NaT
PCX,2025,2025-03-12,Update - Dividend/Distribution - PCX,dividend,,2925322,2025-03,NaT
PCX,2025,2025-02-24,Dividend/Distribution - PCX,dividend,,2918056,2025-02,NaT
PCX,2025,2025-02-12,Update - Dividend/Distribution - PCX,dividend,,2913434,2025-02,NaT
PCX,2025,2025-01-24,Dividend/Distribution - PCX,dividend,,2907242,2025-01,NaT
PCX,2025,2025-01-10,Update - Dividend/Distribution - PCX,dividend,,2903553,2025-01,NaT
PCX,2026,2026-08-25,Dividend/Distribution - PCX,dividend,,3129692,2026-08,NaT
PCX,2026,2026-08-13,Update - Dividend/Distribution - PCX,dividend,,3124909,2026-08,NaT
PCX,2026,2026-07-28,Dividend/Distribution - PCX,dividend,,3118752,2026-07,NaT
PCX,2026,2026-07-15,Update - Dividend/Distribution - PCX,dividend,,3115158,2026-07,NaT
PCX,2026,2026-06-24,Dividend/Distribution - PCX,dividend,,3107142,2026-06,NaT
PCX,2026,2026-06-10,Update - Dividend/Distribution - PCX,dividend,,3102583,2026-06,NaT
PCX,2026,2026-05-25,Dividend/Distribution - PCX,dividend,,3097133,2026-05,NaT
PCX,2026,2026-05-12,Update - Dividend/Distribution - PCX,dividend,,3092934,2026-05,NaT
PCX,2026,2026-04-24,Dividend/Distribution - PCX,dividend,,3085984,2026-04,NaT
PCX,2026,2026-04-15,Update - Dividend/Distribution - PCX,dividend,,3082735,2026-04,NaT
PCX,2026,2026-03-24,Dividend/Distribution - PCX,dividend,,3075247,2026-03,NaT
PCX,2026,2026-03-11,Update - Dividend/Distribution - PCX,dividend,,3070628,2026-03,NaT
PCX,2026,2026-02-23,Dividend/Distribution - PCX,dividend,,3063279,2026-02,NaT
PCX,2026,2026-02-09,Update - Dividend/Distribution - PCX,dividend,,3058133,2026-02,NaT
PCX,2026,2026-01-22,Dividend/Distribution - PCX,dividend,,3052105,2026-01,NaT
PCX,2026,2026-01-12,Update - Dividend/Distribution - PCX,dividend,,3049025,2026-01,NaT
PE1,2019,2019-12-27,Dividend/Distribution - PE1,dividend,,2189434,2019-12,NaT
PE1,2019,2019-04-24,Dividend Reinvestment Plan,dividend,,2098673,2019-04,NaT
PE1,2019,2019-04-24,Distribution Schedule,dividend,,2098669,2019-04,NaT
PE1,2020,2020-12-29,Dividend/Distribution - PE1,dividend,,2326951,2020-12,NaT
PE1,2020,2020-06-12,Dividend Reinvestment Plan - updated,dividend,,2244121,2020-06,NaT
PE1,2020,2020-06-11,Dividend/Distribution - PE1,dividend,,2243570,2020-06,NaT
PE1,2020,2020-03-17,Dividend/Distribution - PE1,dividend,,2215427,2020-03,NaT
PE1,2020,2020-01-10,Update - Dividend/Distribution - PE1,dividend,,2192073,2020-01,NaT
PE1,2021,2021-12-24,Dividend/Distribution - PE1,dividend,,2471579,2021-12,NaT
PE1,2021,2021-09-14,Update - PE1 Distribution - Appendix 03A.05,dividend,,2421371,2021-09,NaT
PE1,2021,2021-08-31,PE1 Announcement Alignment Shares Distribution,dividend,,2414966,2021-08,NaT
PE1,2021,2021-08-31,PE1 Distribution - Appendix 03A.05,dividend,,2414960,2021-08,NaT
PE1,2021,2021-07-14,Update - Dividend/Distribution - PE1,dividend,,2395164,2021-07,NaT
PE1,2021,2021-06-28,Dividend/Distribution - PE1,dividend,,2388844,2021-06,NaT
PE1,2021,2021-01-11,Update - Dividend/Distribution - PE1,dividend,,2329618,2021-01,NaT
PE1,2022,2022-12-23,Dividend/Distribution - PE1,dividend,,2616832,2022-12,NaT
PE1,2022,2022-07-22,Update - Dividend/Distribution - PE1,dividend,,2544477,2022-07,NaT
PE1,2022,2022-06-29,Update - Dividend/Distribution - PE1,dividend,,2536524,2022-06,NaT
PE1,2022,2022-06-29,PE1 Distribution Reinvestment Price Update,dividend,,2536483,2022-06,NaT
PE1,2022,2022-06-21,PE1 Distribution Announcement,dividend,,2533761,2022-06,NaT
PE1,2022,2022-06-21,Dividend/Distribution - PE1,dividend,,2533711,2022-06,NaT
PE1,2022,2022-01-12,Update - Dividend/Distribution - PE1,dividend,,2474854,2022-01,NaT
PE1,2023,2023-12-19,Update - Dividend/Distribution - PE1,dividend,,2756235,2023-12,NaT
PE1,2023,2023-12-19,Dividend/Distribution - PE1,dividend,,2756189,2023-12,NaT
PE1,2023,2023-07-19,Update - Dividend/Distribution - PE1,dividend,,2688199,2023-07,NaT
PE1,2023,2023-06-26,Dividend/Distribution - PE1,dividend,,2679482,2023-06,NaT
PE1,2023,2023-01-20,Update - Dividend/Distribution - PE1,dividend,,2622860,2023-01,NaT
PE1,2024,2024-12-19,Dividend/Distribution - PE1,dividend,,2898345,2024-12,NaT
PE1,2024,2024-07-17,Update - Dividend/Distribution - PE1,dividend,,2829521,2024-07,NaT
PE1,2024,2024-06-25,Dividend/Distribution - PE1,dividend,,2821367,2024-06,NaT
PE1,2024,2024-01-18,Update - Dividend/Distribution - PE1,dividend,,2764166,2024-01,NaT
PE1,2025,2025-12-22,Dividend/Distribution - PE1,dividend,,3044069,2025-12,NaT
PE1,2025,2025-07-21,Update - Dividend/Distribution - PE1,dividend,,2971193,2025-07,NaT
PE1,2025,2025-06-23,Dividend/Distribution - PE1,dividend,,2961144,2025-06,NaT
PE1,2025,2025-01-24,Update - Dividend/Distribution - PE1,dividend,,2907049,2025-01,NaT
PE1,2026,2026-07-20,Update - Dividend/Distribution - PE1,dividend,,3116373,2026-07,NaT
PE1,2026,2026-06-25,Dividend/Distribution - PE1,dividend,,3107649,2026-06,NaT
PE1,2026,2026-01-28,Update - Dividend/Distribution - PE1,dividend,,3053461,2026-01,NaT
PGF,2016,2016-09-26,Update - Dividend/Distribution - PGF,dividend,,1782501,2016-09,NaT
PGF,2016,2016-08-19,Dividend Details - PGF announces final dividend,dividend,,1768841,2016-08,NaT
PGF,2016,2016-08-18,Dividend/Distribution - PGF,dividend,,1768617,2016-08,NaT
PGF,2016,2016-03-31,Update - Dividend/Distribution - PGF,dividend,,1727042,2016-03,NaT
PGF,2016,2016-02-18,PGF - Announces Inaugural Dividend,dividend,,1713110,2016-02,NaT
PGF,2016,2016-02-18,Dividend/Distribution - PGF,dividend,,1713108,2016-02,NaT
PGF,2016,2016-02-09,Dividend Reinvestment Plan,dividend,,1710148,2016-02,NaT
PGF,2017,2017-09-25,Update - Dividend/Distribution - PGF,dividend,,1899597,2017-09,NaT
PGF,2017,2017-08-17,Dividend/Distribution - PGF,dividend,,1884880,2017-08,NaT
PGF,2017,2017-03-27,Update - Dividend/Distribution - PGF,dividend,,1842180,2017-03,NaT
PGF,2017,2017-02-16,PGF - Announces Interim Dividend,dividend,,1829075,2017-02,NaT
PGF,2017,2017-02-16,Dividend/Distribution - PGF,dividend,,1829073,2017-02,NaT
PGF,2018,2018-09-25,Update - Dividend/Distribution - PGF,dividend,,2026134,2018-09,NaT
PGF,2018,2018-08-16,Dividend/Distribution - PGF,dividend,,2010319,2018-08,NaT
PGF,2018,2018-03-26,Update - Dividend/Distribution - PGF,dividend,,1965416,2018-03,NaT
PGF,2018,2018-02-15,Dividend/Distribution - PGF,dividend,,1950989,2018-02,NaT
PGF,2019,2019-10-02,Update - Dividend/Distribution - PGF,dividend,,2154692,2019-10,NaT
PGF,2019,2019-08-15,Dividend/Distribution - PGF,dividend,,2134130,2019-08,NaT
PGF,2019,2019-03-25,Update - Dividend/Distribution - PGF,dividend,,2089555,2019-03,NaT
PGF,2019,2019-02-14,Dividend/Distribution - PGF,dividend,,2075540,2019-02,NaT
PGF,2020,2020-10-06,Update - Dividend/Distribution - PGF,dividend,,2290213,2020-10,NaT
PGF,2020,2020-08-13,Dividend/Distribution - PGF,dividend,,2266315,2020-08,NaT
PGF,2020,2020-03-23,Update - Dividend/Distribution - PGF,dividend,,2217238,2020-03,NaT
PGF,2020,2020-02-13,Dividend/Distribution - PGF,dividend,,2202094,2020-02,NaT
PGF,2021,2021-10-11,Update - Dividend/Distribution - PGF,dividend,,2433994,2021-10,NaT
PGF,2021,2021-08-12,Dividend Guidance,dividend,,2406414,2021-08,NaT
PGF,2021,2021-08-12,Dividend/Distribution - PGF,dividend,,2406404,2021-08,NaT
PGF,2021,2021-05-12,Dividend Guidance,dividend,,2374087,2021-05,NaT
PGF,2021,2021-03-22,Update - Dividend/Distribution - PGF,dividend,,2355998,2021-03,NaT
PGF,2021,2021-02-11,Dividend/Distribution - PGF,dividend,,2340337,2021-02,NaT
PGF,2022,2022-10-04,Update - Dividend/Distribution - PGF,dividend,,2577289,2022-10,NaT
PGF,2022,2022-08-11,Dividend Guidance,dividend,,2552183,2022-08,NaT
PGF,2022,2022-08-11,Dividend/Distribution - PGF,dividend,,2552179,2022-08,NaT
PGF,2022,2022-04-26,Update - Dividend/Distribution - PGF,dividend,,2513336,2022-04,NaT
PGF,2022,2022-02-11,Dividend Guidance &amp; Investment Performance,dividend,,2485817,2022-02,NaT
PGF,2022,2022-02-11,Dividend/Distribution - PGF,dividend,,2485802,2022-02,NaT
PGF,2022,2022-01-25,Timing of Half Year Report &amp; Dividend,dividend,,2478731,2022-01,NaT
PGF,2023,2023-10-03,Update - Dividend/Distribution - PGF,dividend,,2720478,2023-10,NaT
PGF,2023,2023-08-10,Dividend Guidance,dividend,,2696358,2023-08,NaT
PGF,2023,2023-08-10,Dividend/Distribution - PGF,dividend,,2696354,2023-08,NaT
PGF,2023,2023-04-11,Update - Dividend/Distribution - PGF,dividend,,2652938,2023-04,NaT
PGF,2023,2023-02-09,Dividend Guidance &amp; Investment Performance,dividend,,2629744,2023-02,NaT
PGF,2023,2023-02-09,Dividend/Distribution - PGF,dividend,,2629733,2023-02,NaT
PGF,2024,2024-10-08,Update - Dividend/Distribution - PGF,dividend,,2864701,2024-10,NaT
PGF,2024,2024-08-08,Dividend Guidance Increased to 11c - Performance Update,dividend,,2837482,2024-08,NaT
PGF,2024,2024-08-08,Dividend/Distribution - PGF,dividend,,2837465,2024-08,NaT
PGF,2024,2024-07-30,Dividend Guidance,dividend,,2833708,2024-07,NaT
PGF,2024,2024-04-16,Update - Dividend/Distribution - PGF,dividend,,2796467,2024-04,NaT
PGF,2024,2024-02-08,Dividend Guidance &amp; Investment Performance,dividend,,2771175,2024-02,NaT
PGF,2024,2024-02-08,Dividend/Distribution - PGF,dividend,,2771173,2024-02,NaT
PGF,2025,2025-10-03,Update - Dividend/Distribution - PGF,dividend,,3005264,2025-10,NaT
PGF,2025,2025-08-11,Dividend Guidance &amp; Investment Performance,dividend,,2978862,2025-08,NaT
PGF,2025,2025-08-11,Dividend/Distribution - PGF,dividend,,2978846,2025-08,NaT
PGF,2025,2025-04-10,Update - Dividend/Distribution - PGF,dividend,,2936574,2025-04,NaT
PGF,2025,2025-02-07,Dividend Guidance &amp; Investment Performance,dividend,,2912120,2025-02,NaT
PGF,2025,2025-02-07,Dividend/Distribution - PGF,dividend,,2912119,2025-02,NaT
PGF,2026,2026-08-10,Dividend Guidance &amp; Investment Performance,dividend,,3123440,2026-08,NaT
