ticker,month,label,unit,truth,n_matching_labels,matched,nearest_label,nearest_value,nearest_unit,nearest_ratio,split,announcement_id
DUI,2025-02,,,6.17,0,False,is as below weekly pre tax nta per share,6.27,dollars,1.0162074554294975,holdout,02918236
TGF,2025-02,,,1.8715,0,False,estimated nta pre tax,1.95,dollars,1.0419449639326743,holdout,02917874
VG1,2025-02,,,2.08,0,False,share for vgi partners global investments limited was,2.11,dollars,1.0144230769230769,learn,02917772
AFI,2025-02,,,8.04,0,False,pre tax nta per share,8.16,dollars,1.0149253731343284,learn,02917730
OPH,2025-02,,,3.3624,0,False,is as follows value date nav per unit,3.4685,dollars,1.0315548417796812,learn,02917682
GCI,2025-02,macquarie tower farrer place sydney nsw p f,dollars,2.0027,2,True,,,,,learn,02916807
GCI,2025-02,governor macquarie tower farrer place sydney nsw p,dollars,2.0027,2,True,,,,,learn,02916807
KKC,2025-02,,,2.45,0,False,previous nta estimate,2.4578,dollars,1.0031836734693877,learn,02916722
MXT,2025-02,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02915560
SEC,2025-02,,,2.477,0,False,at estimated nta per share pre tax nta,2.557,dollars,1.0322971336293905,holdout,02915685
LSF,2025-02,,,2.9227,0,False,nta after tax,2.9499,dollars,1.009306463201834,learn,02914800
HM1,2025-02,,,3.69,0,False,pre tax nta post current tax nta,3.77,dollars,1.0216802168021681,learn,02914750
VG1,2025-02,,,2.08,0,False,level gateway macquarie place sydney nsw australia t,2.0,dollars,0.9615384615384615,learn,02914744
ECL,2025-02,,,4.0181,0,False,cents as at nta before all taxes,4.0028,cents,0.9961922301585326,learn,02914477
PIC,2025-02,nta before tax,dollars,1.29,2,True,,,,,learn,02914111
PIC,2025-02,was nta per ordinary share nta before tax,dollars,1.29,2,True,,,,,learn,02914111
KKC,2025-02,,,2.45,0,False,at close of business nta per unit,2.4597,dollars,1.0039591836734694,learn,02913936
IBC,2025-02,,,0.575,0,False,comparative purposes nta per ordinary share month end,0.31,cents,0.5391304347826087,learn,02913943
PCI,2025-02,at close of business on nta per unit,dollars,1.1,1,True,,,,,holdout,02913503
TEK,2025-02,,,0.246,0,False,d and half year accounts on or around,0.25,cents,1.016260162601626,holdout,02913486
NAC,2025-02,s p asx industrials accumulation index outperformance relative to benchmark,cents,0.47,1,True,,,,,holdout,02913323
WQG,2025-02,,,1.983,0,False,com wcm global growth limited abn t level,2.0,dollars,1.0085728693898133,learn,02912913
PAI,2025-02,,,1.1487,0,False,current share price current dividend yield pre tax nta,1.1294,dollars,0.9831983981892574,learn,02912752
ARG,2025-02,,,9.94,0,False,nta per share nta per share,10.01,dollars,1.0070422535211268,learn,02912601
KKC,2025-02,,,2.45,0,False,previous nta estimate,2.4584,dollars,1.0034285714285713,learn,02912399
PGF,2025-02,,,2.35,0,False,nta before tax accruals,2.26,dollars,0.9617021276595743,learn,02912532
MIR,2025-02,,,3.34,0,False,mir share price asx closing price on,3.43,dollars,1.0269461077844313,learn,02912449
SEC,2025-02,at estimated nta per share pre tax nta,dollars,2.477,1,True,,,,,holdout,02912255
SEC,2025-02,,,2.477,0,False,at estimated nta per share pre tax nta,2.468,dollars,0.9963665724666936,holdout,02912089
MOT,2025-02,is as follows value date nta per unit,dollars,2.142,1,True,,,,,learn,02911705
DUI,2025-02,,,6.17,0,False,ordinary shares at was per share,6.2,dollars,1.0048622366288493,holdout,02911973
CIN,2025-02,,,44.22,0,False,,,,,learn,02911504
FSI,2025-02,,,2.545,0,False,,,,,holdout,02911209
GVF,2025-02,per share at the end of was,dollars,1.3727,1,True,,,,,learn,02911106
LSF,2025-02,,,2.9227,0,False,nta after tax,2.9106,dollars,0.9958599924727136,learn,02910956
MOT,2025-02,is as follows value date nta per unit,dollars,2.142,1,True,,,,,learn,02910776
AMH,2025-02,,,1.26,0,False,staples as percentage of total portfolio value energy,1.3,dollars,1.0317460317460319,learn,02910762
MXT,2025-02,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02910430
TGF,2025-02,,,1.8715,0,False,estimated nta pre tax,1.99,dollars,1.0633181939620626,holdout,02910290
GCI,2025-02,macquarie tower farrer place sydney nsw p f,dollars,2.0027,2,True,,,,,learn,02910336
GCI,2025-02,governor macquarie tower farrer place sydney nsw p,dollars,2.0027,2,True,,,,,learn,02910336
DUI,2025-02,,,6.17,0,False,investment limited level collins street melbourne vic abn,6.0,dollars,0.9724473257698542,holdout,02910516
AMH,2025-02,,,1.26,0,False,amh share price asx closing price on,1.16,dollars,0.9206349206349206,learn,02910114
PGF,2025-02,,,2.35,0,False,nta before tax accruals,2.27,dollars,0.9659574468085106,learn,02910091
MXT,2025-01,,,2.0002,0,False,is as follows value date nta per unit,2.0134,dollars,1.0065993400659934,learn,02909490
MEC,2025-01,,,1.2074,0,False,per share estimated nta pre tax estimated nta post tax,1.1936,dollars,0.9885704820274971,learn,02908814
PIA,2025-01,,,1.473,0,False,and before tax on unrealised gains and losses,1.4539,cents,0.9870332654446706,holdout,02908482
PIC,2025-01,,,1.289,0,False,nta before tax,1.277,dollars,0.9906904577191621,learn,02907730
PCI,2025-01,,,1.1,0,False,at close of business on nta per unit,1.105,dollars,1.0045454545454544,holdout,02907668
TGF,2025-01,,,1.9801,0,False,at tgfinvestors tribecaip com au or by calling,2.0,dollars,1.0100499974748751,holdout,02907654
DUI,2025-01,,,6.41,0,False,is as below weekly pre tax nta per share,6.31,dollars,0.9843993759750389,holdout,02907455
BKI,2025-01,,,1.93,0,False,per share as at below pre tax nta,1.91,dollars,0.9896373056994818,holdout,02907586
GCI,2025-01,macquarie tower farrer place sydney nsw p f,dollars,2.002,2,True,,,,,learn,02907165
GCI,2025-01,governor macquarie tower farrer place sydney nsw p,dollars,2.002,2,True,,,,,learn,02907165
PCI,2025-01,,,1.1,0,False,at close of business on nta per unit,1.104,dollars,1.0036363636363637,holdout,02906774
PIC,2025-01,,,1.289,0,False,nta before tax,1.284,dollars,0.996121024049651,learn,02906447
GCI,2025-01,and gci s strategic objectives professionals globally sustainable,dollars,2.002,9,True,,,,,learn,02906045
GCI,2025-01,mth mth mth yr yr yr incep,dollars,2.002,9,True,,,,,learn,02906045
GCI,2025-01,fund return reflects compounded movements in the nta,dollars,2.002,9,True,,,,,learn,02906045
GCI,2025-01,recovery rates can also influence the assessment bloomberg,dollars,2.002,9,True,,,,,learn,02906045
GCI,2025-01,sector aa a bbb bb b abs sme,dollars,2.002,9,True,,,,,learn,02906045
GCI,2025-01,nta per unit general email info gcapinvest com,dollars,2.002,9,True,,,,,learn,02906045
GCI,2025-01,reinvestment target return rba cash rate p a,dollars,2.002,9,True,,,,,learn,02906045
GCI,2025-01,in arrears as of loans loans m balance,dollars,2.002,9,True,,,,,learn,02906045
GCI,2025-01,westpac australian securitisation investment update page,dollars,2.002,9,True,,,,,learn,02906045
AUI,2025-01,,,12.62,0,False,is as below weekly pre tax nta per share,12.34,dollars,0.9778129952456419,holdout,02905917
LSF,2025-01,,,2.9439,0,False,were nta per ordinary share nta before tax,2.929,dollars,0.9949386867760452,learn,02905903
SEC,2025-01,,,2.484,0,False,as at nta per share pre tax nta,2.447,dollars,0.9851046698872786,holdout,02905867
MOT,2025-01,,,2.1421,0,False,is as follows value date nta per unit,2.1516,dollars,1.0044349003314506,learn,02905775
TGF,2025-01,,,1.9801,0,False,at tgfinvestors tribecaip com au or by calling,2.0,dollars,1.0100499974748751,holdout,02905723
BKI,2025-01,,,1.93,0,False,per share as at below pre tax nta,1.89,dollars,0.9792746113989637,holdout,02905664
AFI,2025-01,,,8.55,0,False,foundation investment company limited abn share registrar telephone,8.57,cents,1.0023391812865496,learn,02905658
VG1,2025-01,,,2.16,0,False,share for vgi partners global investments limited was,2.1,dollars,0.9722222222222222,learn,02905560
HM1,2025-01,,,3.92,0,False,asx announcements asx limited exchange centre level,4.0,dollars,1.0204081632653061,learn,02905543
GC1,2025-01,,,0.83,0,False,nta as at are as follows nta,0.7916,dollars,0.9537349397590361,holdout,02905433
FPC,2025-01,,,1.3383,0,False,fund as at th amount pre tax nta,1.2521,dollars,0.935589927519988,learn,02905245
PIC,2025-01,,,1.289,0,False,nta before tax,1.274,dollars,0.9883630721489528,learn,02905354
MXT,2025-01,,,2.0002,0,False,is as follows value date nta per unit,2.0071,dollars,1.0034496550344965,learn,02905025
PIC,2025-01,,,1.289,0,False,nta before tax,1.263,dollars,0.9798293250581847,learn,02904697
QRI,2025-01,,,1.5962,0,False,is as follows value date nta per unit,1.6062,dollars,1.0062648790878337,holdout,02904593
MXT,2025-01,,,2.0002,0,False,is as follows value date nta per unit,2.0063,dollars,1.003049695030497,learn,02904310
WQG,2025-01,,,2.039,0,False,cash payments of income tax liabilities where applicable,2.0,dollars,0.9808729769494849,learn,02904248
ALI,2025-01,,,2.64,0,False,and approximate pre tax nta per share,2.65,dollars,1.0037878787878787,learn,02904170
MXT,2025-01,,,2.0002,0,False,is as follows value date nta per unit,2.005,dollars,1.0023997600239976,learn,02903915
NCC,2025-01,fy fy fy fy fy fy fy fy,dollars,0.46,1,True,,,,,holdout,02903721
RYD,2025-01,,,1.5512,0,False,nta pre tax,1.5446,dollars,0.9957452294997422,holdout,02903101
MOT,2025-01,,,2.1421,0,False,is as follows value date nta per unit,2.1477,dollars,1.0026142570374865,learn,02903136
ARG,2025-01,,,10.37,0,False,nta per share nta per share,10.27,dollars,0.9903567984570878,learn,02903160
AUI,2025-01,,,12.62,0,False,is as below weekly pre tax nta per share,12.25,dollars,0.9706814580031696,holdout,02902203
ECP,2025-01,,,1.782,0,False,gains at cents cents at cents,1.786,cents,1.0022446689113356,learn,02902016
OPH,2025-01,,,3.4484,0,False,is as follows value date nav per unit,3.251,dollars,0.9427560607818118,learn,02901820
MXT,2025-01,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02901694
GC1,2025-01,,,0.83,0,False,nta as at are as follows nta,0.7898,dollars,0.9515662650602409,holdout,02901661
MOT,2025-01,is as follows value date nta per unit,dollars,2.1421,1,True,,,,,learn,02901628
GCI,2025-01,macquarie tower farrer place sydney nsw p f,dollars,2.002,3,True,,,,,learn,02901268
GCI,2025-01,governor macquarie tower farrer place sydney nsw p,dollars,2.002,3,True,,,,,learn,02901268
GCI,2025-01,arsn asx announcement,dollars,2.002,3,True,,,,,learn,02901268
GCI,2024-12,,,2.01,0,False,arsn asx announcement,2.0,dollars,0.9950248756218907,learn,02901254
MIR,2024-12,,,3.41,0,False,pre tax nta per share,3.42,dollars,1.002932551319648,learn,02900625
RG8,2024-12,ordinary share for regal asian investments limited was,dollars,2.33,1,True,,,,,learn,02900596
GC1,2024-12,,,0.79,0,False,nta as at are as follows nta,0.7863,dollars,0.9953164556962025,holdout,02900516
PCI,2024-12,,,1.099,0,False,at close of business on nta per unit,1.105,dollars,1.005459508644222,holdout,02900424
PCI,2024-12,,,1.099,0,False,at close of business on nta per unit,1.105,dollars,1.005459508644222,holdout,02900091
MOT,2024-12,,,2.1444,0,False,is as follows value date nta per unit,2.1536,dollars,1.004290244357396,learn,02900137
OPH,2024-12,,,3.2345,0,False,is as follows value date nav per unit,3.1986,dollars,0.9889009120420466,learn,02899478
PL8,2024-12,,,1.113,0,False,nta per share pre tax nta post tax nta,1.128,dollars,1.013477088948787,learn,02899148
PCI,2024-12,,,1.099,0,False,at close of business on nta per unit,1.104,dollars,1.0045495905368518,holdout,02898821
MOT,2024-12,,,2.1444,0,False,is as follows value date nta per unit,2.1504,dollars,1.0027979854504756,learn,02898203
GCI,2024-12,,,2.01,0,False,on nta per unit as at,2.018,dollars,1.0039800995024875,learn,02898193
LSF,2024-12,ordinary share nta before tax nta after tax,dollars,2.9417,2,True,,,,,learn,02897906
LSF,2024-12,nta after tax,dollars,2.9417,2,True,,,,,learn,02897906
SEC,2024-12,,,2.409,0,False,at estimated nta per share pre tax nta,2.392,dollars,0.9929431299294313,holdout,02897263
PIC,2024-12,,,1.273,0,False,nta before tax,1.283,dollars,1.0078554595443834,learn,02897125
ALI,2024-12,,,2.65,0,False,and approximate pre tax nta per share,2.63,dollars,0.9924528301886792,learn,02896667
TGF,2024-12,,,1.8123,0,False,estimated nta pre tax,1.9,dollars,1.0483915466534237,holdout,02896360
KKC,2024-12,,,2.4716,0,False,current nta estimate,2.465,dollars,0.9973296649943356,learn,02896149
AFI,2024-12,,,8.24,0,False,pre tax nta per share,8.34,dollars,1.012135922330097,learn,02896265
SEC,2024-12,,,2.409,0,False,at estimated nta per share pre tax nta,2.394,dollars,0.9937733499377336,holdout,02895915
CD2,2024-12,,,1.44,0,False,unaudited nta value before tax at of,1.46,dollars,1.0138888888888888,learn,02895833
BHD,2024-12,,,0.2712,0,False,nta before tax,0.2697,cents,0.9944690265486725,holdout,02895768
MXT,2024-12,,,2.001,0,False,is as follows value date nta per unit,2.0053,dollars,1.0021489255372316,learn,02895721
PCI,2024-12,,,1.099,0,False,at close of business on nta per unit,1.102,dollars,1.0027297543221112,holdout,02895687
PIC,2024-12,,,1.273,0,False,nta after tax,1.27,dollars,0.997643362136685,learn,02895232
LSF,2024-12,,,2.9417,0,False,all taxes l long short fund limited phone,3.0,dollars,1.0198184723119286,learn,02895419
SEC,2024-12,,,2.409,0,False,at estimated nta per share pre tax nta,2.404,dollars,0.9979244499792446,holdout,02895361
FPP,2024-12,,,0.9526,0,False,was up change value per unit,0.949,dollars,0.9962208692000839,holdout,02895226
FPC,2024-12,,,1.2182,0,False,as at amount pre tax nta pre tax nta,1.2703,dollars,1.0427680183877852,learn,02895450
ECL,2024-12,,,3.9987,0,False,all taxes nta after providing for all taxes,3.9703,cents,0.9928976917498187,learn,02895541
MOT,2024-12,is as follows value date nta per unit,dollars,2.1444,1,True,,,,,learn,02895090
ALI,2024-12,,,2.65,0,False,nta per share nta per share,2.61,dollars,0.9849056603773585,learn,02894591
GCI,2024-12,,,2.01,0,False,on nta per unit as at,2.0144,dollars,1.0021890547263683,learn,02894615
SEC,2024-12,,,2.409,0,False,at estimated nta per share pre tax nta,2.419,dollars,1.004151100041511,holdout,02894220
SEC,2024-12,,,2.409,0,False,as at nta per share pre tax nta,2.428,dollars,1.007887090078871,holdout,02893988
DJW,2024-12,,,3.39,0,False,pre tax nta per share,3.42,dollars,1.008849557522124,learn,02893368
PAI,2024-12,,,1.1247,0,False,post tax nta maximum franked dividend cps management fee,1.1,dollars,0.9780385880679293,learn,02892958
MOT,2024-12,is as follows value date nta per unit,dollars,2.1444,1,True,,,,,learn,02892248
MOT,2024-12,is as follows value date nta per unit,dollars,2.1444,1,True,,,,,learn,02891550
MRE,2024-12,,,2.0246,0,False,multi strategy fund value date nta per unit set,2.0128,dollars,0.994171688234713,learn,02891724
PIA,2024-12,,,1.4222,0,False,and before tax on unrealised gains and losses,1.3713,cents,0.9642103782871607,holdout,02891881
LSF,2024-12,,,2.9417,0,False,nta after tax,2.9998,dollars,1.0197504844137744,learn,02891857
DJW,2024-12,,,3.39,0,False,at before tax after tax,3.38,dollars,0.9970501474926253,learn,02891353
PIC,2024-11,,,1.313,0,False,nta before tax,1.31,dollars,0.9977151561309978,learn,02889687
SEC,2024-11,,,2.394,0,False,at estimated nta per share pre tax nta,2.388,dollars,0.9974937343358395,holdout,02888924
MOT,2024-11,,,2.1422,0,False,is as follows value date nta per unit,2.1513,dollars,1.0042479693772757,learn,02888558
LSF,2024-11,,,3.0312,0,False,were nta per ordinary share nta before tax,3.0467,dollars,1.0051134864080231,learn,02888220
MXT,2024-11,,,2.0002,0,False,is as follows value date nta per unit,2.0108,dollars,1.0052994700529947,learn,02887841
PIA,2024-11,,,1.3713,0,False,and before tax on unrealised gains and losses,1.3625,cents,0.9935827317144316,holdout,02887538
PIC,2024-11,,,1.313,0,False,nta before tax,1.303,dollars,0.9923838537699924,learn,02887235
PCI,2024-11,,,1.099,0,False,at close of business on nta per unit,1.106,dollars,1.0063694267515924,holdout,02887055
DUI,2024-11,,,6.25,0,False,is as below weekly pre tax nta per share,6.22,dollars,0.9952,holdout,02886769
GCI,2024-11,on nta per unit as at,dollars,2.022,1,True,,,,,learn,02886466
AFI,2024-11,,,8.48,0,False,pre tax nta per share,8.43,dollars,0.9941037735849055,learn,02886357
RF1,2024-11,,,3.47,0,False,nav per unit of regal investment fund was,3.36,dollars,0.9682997118155618,learn,02886265
AMH,2024-11,,,1.37,0,False,pre tax nta per share,1.33,dollars,0.9708029197080291,learn,02886374
GCI,2024-11,,,2.022,0,False,on nta per unit as at,2.0179,dollars,0.9979723046488627,learn,02885065
PIC,2024-11,,,1.313,0,False,nta before tax,1.293,dollars,0.9847677075399848,learn,02884428
QRI,2024-11,,,1.6016,0,False,is as follows value date nta per unit,1.6079,dollars,1.0039335664335665,holdout,02884319
PCI,2024-11,,,1.099,0,False,at close of business on nta per unit,1.104,dollars,1.0045495905368518,holdout,02884255
PMC,2024-11,pre tax nta per share as at was,dollars,1.4867,1,True,,,,,learn,02883761
AMH,2024-11,,,1.37,0,False,pre tax nta per share,1.33,dollars,0.9708029197080291,learn,02883044
MIR,2024-11,,,3.47,0,False,street melbourne victoria link services ltd telephone,3.46,cents,0.9971181556195965,learn,02883006
MXT,2024-11,,,2.0002,0,False,is as follows value date nta per unit,2.0061,dollars,1.002949705029497,learn,02882572
PCI,2024-11,,,1.099,0,False,at close of business on nta per unit,1.103,dollars,1.0036396724294814,holdout,02882000
PIC,2024-11,,,1.313,0,False,expenses and before tax paid s p asx acc index,1.3,dollars,0.9900990099009902,learn,02882365
GCI,2024-11,,,2.022,0,False,on nta per unit as at,2.0144,dollars,0.9962413452027697,learn,02881358
PL8,2024-11,,,1.153,0,False,portfolio,1.119,dollars,0.9705117085862965,learn,02881311
ACQ,2024-11,,,1.0635,0,False,acq as at nta before all taxes,1.1021,dollars,1.0362952515279737,learn,02881417
PIC,2024-11,,,1.313,0,False,nta before tax,1.281,dollars,0.9756283320639756,learn,02880851
BTI,2024-11,each month end cash other nav net asset,dollars,1.83,3,True,,,,,holdout,02880549
BTI,2024-11,at bailador provides exposure to a portfolio,dollars,1.83,3,True,,,,,holdout,02880549
BTI,2024-11,nta per share at close of was,dollars,1.83,3,True,,,,,holdout,02880549
SEC,2024-11,,,2.394,0,False,as at nta per share pre tax nta,2.402,dollars,1.0033416875522139,holdout,02880491
LSF,2024-11,ordinary share nta before tax nta after tax,dollars,3.0312,2,True,,,,,learn,02880072
LSF,2024-11,nta after tax,dollars,3.0312,2,True,,,,,learn,02880072
DJW,2024-11,,,3.42,0,False,pre tax nta per share,3.41,dollars,0.9970760233918129,learn,02880225
RF1,2024-11,,,3.47,0,False,nav per unit of regal investment fund was,3.49,dollars,1.005763688760807,learn,02880189
KKC,2024-11,,,2.4517,0,False,previous nta estimate,2.4639,dollars,1.004976139005588,learn,02880121
SNC,2024-11,,,0.9191,0,False,investments limited nta before tax nta after tax,0.9385,dollars,1.021107605266021,learn,02879598
PL8,2024-11,,,1.153,0,False,nta per share pre tax nta post tax nta,1.119,dollars,0.9705117085862965,learn,02879248
LSF,2024-11,,,3.0312,0,False,nta after tax,3.0518,dollars,1.0067959883874373,learn,02879513
WAA,2024-11,,,0.887,0,False,australian nta nta fully franked dividend paid,0.8617,cents,0.9714768883878241,holdout,02879164
MOT,2024-11,is as follows value date nta per unit,dollars,2.1422,1,True,,,,,learn,02878742
HM1,2024-11,,,3.62,0,False,annum per annum investment performance msci world index,3.5,dollars,0.9668508287292817,learn,02878812
MIR,2024-11,,,3.47,0,False,group real estate james hardie industries materials total,3.463,cents,0.9979827089337175,learn,02879111
PMC,2024-11,,,1.4867,0,False,pre tax nta per share as at was,1.5353,dollars,1.0326898500033632,learn,02878302
GFL,2024-11,,,5.172,0,False,,,,,learn,02878335
GVF,2024-11,,,1.3574,0,False,per share at the end of was,1.3351,dollars,0.9835715338146457,learn,02878108
CIN,2024-11,,,41.76,0,False,,,,,learn,02878092
SEC,2024-11,as at nta per share pre tax nta,dollars,2.394,1,True,,,,,holdout,02877996
MFF,2024-11,,,4.854,0,False,weekly nta per share as at was,4.577,dollars,0.9429336629583848,learn,02877902
CAM,2024-11,,,0.79,0,False,nta before tax,0.78,dollars,0.9873417721518988,holdout,02877898
DJW,2024-11,,,3.42,0,False,as at before tax after tax,3.38,dollars,0.9883040935672515,learn,02877872
GCI,2024-11,,,2.022,0,False,on nta per unit as at,2.0122,dollars,0.9951533135509397,learn,02877824
DJW,2024-11,,,3.42,0,False,pre tax nta per share,3.37,dollars,0.9853801169590644,learn,02877743
RF1,2024-11,,,3.47,0,False,nav per unit of regal investment fund was,3.5,dollars,1.0086455331412103,learn,02877729
ALI,2024-10,,,2.61,0,False,lcogaissthic s water cash transport logistics united kingdom,2.8,dollars,1.0727969348659003,learn,02876261
SEC,2024-10,,,2.395,0,False,at estimated nta per share pre tax nta,2.413,dollars,1.0075156576200417,holdout,02875603
PIC,2024-10,,,1.266,0,False,nta before tax,1.276,dollars,1.0078988941548184,learn,02875530
KKC,2024-10,,,2.4629,0,False,previous nta estimate,2.4791,dollars,1.0065776117584961,learn,02876057
LSF,2024-10,,,3.1483,0,False,were nta per ordinary share nta before tax,3.1624,dollars,1.0044786075024617,learn,02875725
LRT,2024-10,,,1.4116,0,False,unit of the trust as at as,1.4241,dollars,1.0088551997733068,learn,02874169
AMH,2024-10,share as at pre tax nta per share,dollars,1.3,2,True,,,,,learn,02873456
AMH,2024-10,pre tax nta per share,dollars,1.3,2,True,,,,,learn,02873456
VG1,2024-10,,,2.15,0,False,share for vgi partners global investments limited was,2.19,dollars,1.0186046511627906,learn,02873203
OPH,2024-10,,,3.1825,0,False,is as follows value date nav per unit,3.1731,dollars,0.9970463472113118,learn,02873198
SEC,2024-10,,,2.395,0,False,at estimated nta per share pre tax nta,2.402,dollars,1.0029227557411273,holdout,02873054
LSF,2024-10,,,3.1483,0,False,were nta per ordinary share nta before tax,3.1818,dollars,1.0106406632150684,learn,02871741
GCI,2024-10,,,2.0117,0,False,on nta per unit as at,2.0201,dollars,1.0041755728985435,learn,02870178
SEC,2024-10,,,2.395,0,False,underperforming the s p asx small ordinaries accumulation index by,2.407,dollars,1.0050104384133611,holdout,02870393
PIC,2024-10,,,1.266,0,False,nta after tax,1.258,dollars,0.9936808846761453,learn,02870313
BKI,2024-10,,,1.86,0,False,per share as at below pre tax nta,1.89,dollars,1.0161290322580645,holdout,02870097
RG8,2024-10,,,2.44,0,False,ordinary share for regal asian investments limited was,2.6,dollars,1.0655737704918034,learn,02870003
PGF,2024-10,,,2.1618,0,False,nta before tax accruals,2.21,dollars,1.0222962346192987,learn,02869991
KKC,2024-10,,,2.4629,0,False,previous nta estimate,2.4819,dollars,1.0077144829266313,learn,02869947
GC1,2024-10,,,0.7582,0,False,as at are as follows nta nta,0.752,dollars,0.9918227380638355,holdout,02869551
FPC,2024-10,,,1.2925,0,False,fund as at th amount pre tax nta,1.2783,dollars,0.9890135396518376,learn,02869310
LSF,2024-10,,,3.1483,0,False,nta after tax,3.1014,dollars,0.9851030714989042,learn,02869191
PCI,2024-10,,,1.099,0,False,at close of business on nta per unit,1.102,dollars,1.0027297543221112,holdout,02868886
QRI,2024-10,,,1.601,0,False,is as follows value date nta per unit,1.6058,dollars,1.002998126171143,holdout,02868340
LSF,2024-10,,,3.1483,0,False,nta after tax,3.1131,dollars,0.9888193628307341,learn,02868099
MOT,2024-10,,,2.1417,0,False,is as follows value date nta per unit,2.1477,dollars,1.002801512816921,learn,02867807
MFF,2024-10,,,4.55,0,False,weekly nta per share as at was,4.476,dollars,0.9837362637362638,learn,02867225
MOT,2024-10,,,2.1417,0,False,is as follows value date nta per unit,2.1467,dollars,1.0023345940141009,learn,02867072
WQG,2024-10,,,1.861,0,False,nta before tax,1.827,dollars,0.9817302525523912,learn,02867549
BKI,2024-10,,,1.86,0,False,per share as at below pre tax nta,1.9,dollars,1.021505376344086,holdout,02866990
LSF,2024-10,were nta per ordinary share nta before tax,dollars,3.1483,1,True,,,,,learn,02866829
HM1,2024-10,,,3.35,0,False,share pre tax nta post current tax nta,3.36,dollars,1.0029850746268656,learn,02866815
PIC,2024-10,,,1.266,0,False,nta after tax,1.276,dollars,1.0078988941548184,learn,02866525
CDO,2024-10,,,1.987,0,False,for more information contact cadence opportunities fund on,2.0,dollars,1.0065425264217414,learn,02866488
PCI,2024-10,at close of business on nta per unit,dollars,1.099,1,True,,,,,holdout,02866408
AIQ,2024-10,,,1.5958,0,False,at as at nta per unit,1.5126,dollars,0.9478631407444541,learn,02866403
NGE,2024-10,,,1.334,0,False,nta per share before tax,1.31,dollars,0.9820089955022488,holdout,02865911
NSC,2024-10,,,0.52,0,False,share price of holdings since inception dividend yield,0.53,dollars,1.0192307692307692,holdout,02865676
PIC,2024-10,ordinary share nta before tax nta after tax,dollars,1.266,2,True,,,,,learn,02865468
PIC,2024-10,nta after tax,dollars,1.266,2,True,,,,,learn,02865468
HM1,2024-10,,,3.35,0,False,monthly investment update investment objective pre tax nta,3.28,dollars,0.9791044776119402,learn,02865842
ARG,2024-10,,,9.88,0,False,nta per share nta per share,9.91,dollars,1.0030364372469636,learn,02864775
OPH,2024-10,,,3.1825,0,False,is as follows value date nav per unit,3.0529,dollars,0.9592772977219167,learn,02864581
TGF,2024-10,,,2.0508,0,False,estimated nta pre tax,2.04,dollars,0.994733762434172,holdout,02864321
DUI,2024-10,,,6.03,0,False,investment limited level collins street melbourne vic abn,6.0,dollars,0.9950248756218905,holdout,02864595
GFL,2024-10,,,4.722,0,False,,,,,learn,02863889
GCI,2024-10,net return cap unit m distribution nta unit m,dollars,2.0117,1,True,,,,,learn,02863695
WLE,2024-10,,,1.3629,0,False,cents,1.3730000000000002,cents,1.0074106684276178,holdout,02863547
PIA,2024-10,,,1.3349,0,False,and before tax on unrealised gains and losses,1.295,cents,0.9701101206082853,holdout,02863475
PIC,2024-10,,,1.266,0,False,nta after tax,1.272,dollars,1.004739336492891,learn,02863145
AFI,2024-10,,,8.17,0,False,at before tax after tax,8.2,dollars,1.003671970624235,learn,02862473
LRT,2024-09,unit of the trust as at as,dollars,1.4382,1,True,,,,,learn,02862247
MFF,2024-09,monthly nta per share as at was,dollars,4.383,1,True,,,,,learn,02861914
AFI,2024-09,,,8.33,0,False,pre tax nta per share,8.28,dollars,0.9939975990396157,learn,02860457
AUI,2024-09,,,12.28,0,False,is as below weekly pre tax nta per share,12.2,dollars,0.993485342019544,holdout,02861535
ALI,2024-09,and approximate pre tax nta per share,dollars,2.56,1,True,,,,,learn,02861540
RG8,2024-09,all applicable fees and charges the nta of,dollars,2.52,2,True,,,,,learn,02860330
RG8,2024-09,ordinary share for regal asian investments limited was,dollars,2.52,2,True,,,,,learn,02860330
SEC,2024-09,,,2.407,0,False,at estimated nta per share pre tax nta,2.373,dollars,0.9858745326132116,holdout,02860017
PIC,2024-09,,,1.304,0,False,nta before tax,1.298,dollars,0.995398773006135,learn,02859823
MXT,2024-09,,,2.0001,0,False,is as follows value date nta per unit,2.0113,dollars,1.0055997200139992,learn,02858806
SEC,2024-09,,,2.407,0,False,at estimated nta per share pre tax nta,2.341,dollars,0.9725799750727047,holdout,02858368
MEC,2024-09,,,1.1166,0,False,per share estimated nta pre tax estimated nta post tax,1.1256,dollars,1.0080601826974744,learn,02858279
MOT,2024-09,,,2.1423,0,False,is as follows value date nta per unit,2.1507,dollars,1.003921019465061,learn,02857537
SEC,2024-09,,,2.407,0,False,as at nta per share pre tax nta,2.328,dollars,0.9671790610718737,holdout,02857736
PCI,2024-09,,,1.098,0,False,at close of business on nta per unit,1.102,dollars,1.0036429872495447,holdout,02856965
RG8,2024-09,,,2.52,0,False,ordinary share for regal asian investments limited was,2.28,dollars,0.9047619047619047,learn,02856696
