ticker,month,label,unit,truth,n_matching_labels,matched,nearest_label,nearest_value,nearest_unit,nearest_ratio,split,announcement_id
SEC,2025-07,,,2.525,0,False,as at nta per share pre tax nta,2.485,dollars,0.9841584158415841,holdout,02969203
CD3,2025-07,as at was per unit was,dollars,1.85,1,True,,,,,learn,02969077
TGF,2025-07,,,2.0478,0,False,estimated nta pre tax,2.07,dollars,1.010840902431878,holdout,02969021
DJW,2025-07,,,3.51,0,False,announcements australian securities exchange exchange centre level,4.0,dollars,1.1396011396011396,learn,02969009
BKI,2025-07,,,2.0,0,False,per share as at below pre tax nta,1.97,dollars,0.985,holdout,02968995
MXT,2025-07,,,2.0001,0,False,is as follows value date nta per unit,2.0048,dollars,1.0023498825058745,learn,02969145
KKC,2025-07,,,2.4444,0,False,current nta estimate,2.4525,dollars,1.0033136966126657,learn,02968929
GC1,2025-07,,,0.87,0,False,nta as at are as follows nta,0.8375,dollars,0.9626436781609196,holdout,02968796
DN1,2025-07,per unit of the dominion income trust was,dollars,100.26,1,True,,,,,learn,02968672
SNC,2025-07,,,0.9865,0,False,basis after investment management fees and brokerage,1.0,dollars,1.0136847440446022,learn,02968444
SB2,2025-07,,,1.061,0,False,share price xec unlisted sb nta xao cash,1.1,dollars,1.0367577756833177,learn,02968239
WMI,2025-07,,,1.4383,0,False,australian micro cap nta nta tax paid cents,1.4339,cents,0.9969408329277619,learn,02968115
SEC,2025-07,,,2.525,0,False,at estimated nta per share pre tax nta,2.454,dollars,0.971881188118812,holdout,02967923
PIC,2025-07,,,1.302,0,False,nta before tax,1.296,dollars,0.9953917050691244,learn,02967832
PIC,2025-07,was nta per ordinary share nta before tax,dollars,1.302,2,True,,,,,learn,02967407
PIC,2025-07,nta before tax,dollars,1.302,2,True,,,,,learn,02967407
PMC,2025-07,,,1.5735,0,False,pre tax nta per share as at was,1.5352,dollars,0.9756593581188433,learn,02967357
WQG,2025-07,,,2.084,0,False,nta before tax,2.01,dollars,0.9644913627639154,learn,02967070
ARG,2025-07,,,10.74,0,False,approximate j uly pre tax nta per share,10.51,dollars,0.978584729981378,learn,02966817
AFI,2025-07,,,8.51,0,False,foundation investment company limited abn share registrar telephone,8.57,cents,1.0070505287896594,learn,02966546
PIC,2025-07,,,1.302,0,False,nta before tax,1.296,dollars,0.9953917050691244,learn,02966345
MOT,2025-07,is as follows value date nta per unit,dollars,2.1463,1,True,,,,,learn,02965809
WLE,2025-07,,,1.3265,0,False,cents,1.2687,cents,0.9564266867696947,holdout,02966062
PCI,2025-07,at close of business on nta per unit,dollars,1.096,1,True,,,,,holdout,02965601
GCI,2025-07,on nta per unit as at,dollars,2.0095,1,True,,,,,learn,02965068
GVF,2025-07,,,1.3869,0,False,per share at the end of was,1.3622,dollars,0.9821904967914054,learn,02965449
GCI,2025-06,on nta per unit as at,dollars,2.0068,1,True,,,,,learn,02964562
PAI,2025-06,,,1.1692,0,False,pre tax nta per share as at was,1.1745,dollars,1.004533014026685,learn,02964541
ALI,2025-06,,,2.61,0,False,pre tax nta per share share price,2.29,dollars,0.8773946360153257,learn,02964444
AUI,2025-06,,,12.98,0,False,is as below weekly pre tax nta per share,12.95,dollars,0.99768875192604,holdout,02964174
TGF,2025-06,,,2.0906,0,False,estimated nta pre tax,2.07,dollars,0.990146369463312,holdout,02963634
LRT,2025-06,,,1.7755,0,False,unit of the trust as at as,1.7515,dollars,0.9864826809349478,learn,02964285
PGF,2025-06,,,2.4425,0,False,nta before tax accruals,2.45,dollars,1.0030706243602867,learn,02963507
MXT,2025-06,,,2.0,0,False,is as follows value date nta per unit,2.0106,dollars,1.0053,learn,02963111
FPC,2025-06,,,1.5571,0,False,fund as at th amount pre tax nta,1.5457,dollars,0.9926786975788325,learn,02963105
GCI,2025-06,,,2.0068,0,False,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9966115208291807,learn,02961030
PIC,2025-06,,,1.289,0,False,nta before tax,1.264,dollars,0.9806051202482545,learn,02961093
LRT,2025-06,,,1.7755,0,False,unit of the trust as at as,1.7824,dollars,1.0038862292312025,learn,02961376
PGF,2025-06,,,2.4425,0,False,nta before tax accruals,2.36,dollars,0.9662231320368475,learn,02960895
AMH,2025-06,,,1.29,0,False,pre tax nta per share,1.27,dollars,0.9844961240310077,learn,02960881
RG8,2025-06,,,2.41,0,False,ordinary share for regal asian investments limited was,2.34,dollars,0.9709543568464729,learn,02960798
GCI,2025-06,,,2.0068,0,False,governor macquarie tower farrer place sydney nsw p,2.0,dollars,0.9966115208291807,learn,02960462
MEC,2025-06,,,1.2946,0,False,noted below dollars per share estimated nta pre tax,1.2293,dollars,0.9495597095627993,learn,02960165
SEC,2025-06,,,2.411,0,False,ordinaries accumulation index by post tax nta company facts,2.401,dollars,0.9958523434259642,holdout,02960048
QRI,2025-06,asx qri performance update unit m m,dollars,1.6009,1,True,,,,,holdout,02959648
GCI,2025-06,,,2.0068,0,False,on nta per unit as at,2.0132,dollars,1.0031891568666533,learn,02959241
PMC,2025-06,,,1.5151,0,False,pre tax nta per share as at was,1.5224,dollars,1.00481816381757,learn,02959208
DUI,2025-06,,,6.4,0,False,is as below weekly pre tax nta per share,6.35,dollars,0.9921874999999999,holdout,02959040
LSF,2025-06,,,3.2473,0,False,were nta per ordinary share nta before tax,3.086,dollars,0.9503279647707326,learn,02958960
MFF,2025-06,,,4.999,0,False,limited weekly nta mffadvisesthatitsapproximateweeklyntapershareasatfriday was pre tax and,4.06,dollars,0.8121624324864972,learn,02958846
RG8,2025-06,,,2.41,0,False,ordinary share for regal asian investments limited was,2.28,dollars,0.9460580912863069,learn,02958562
VG1,2025-06,,,2.06,0,False,share for vgi partners global investments limited was,2.02,dollars,0.9805825242718447,learn,02958555
AIQ,2025-06,,,1.8586,0,False,at as at nta per unit,1.8977,dollars,1.021037339933283,learn,02958122
CD1,2025-06,,,0.87,0,False,unaudited nta value before tax at of,0.88,dollars,1.0114942528735633,holdout,02958300
FPC,2025-06,,,1.5571,0,False,pre tax nta,1.5314,dollars,0.9834949585768417,learn,02958264
SEC,2025-06,,,2.411,0,False,at estimated nta per share pre tax nta,2.469,dollars,1.0240564081294068,holdout,02957847
ALI,2025-06,,,2.61,0,False,nta per share nta per share,2.64,dollars,1.0114942528735633,learn,02957762
SEC,2025-06,,,2.411,0,False,nta per share pre tax nta post tax nta,2.406,dollars,0.9979261717129823,holdout,02957091
LRT,2025-06,,,1.7755,0,False,unit of the trust as at as,1.8236,dollars,1.0270909602928753,learn,02957265
SNC,2025-06,,,0.9602,0,False,investments limited nta before tax nta after tax,0.9479,dollars,0.987190168714851,learn,02956841
RF1,2025-06,,,3.3,0,False,nav per unit of regal investment fund was,3.12,dollars,0.9454545454545455,learn,02956747
AMH,2025-06,,,1.29,0,False,pre tax nta per share,1.28,dollars,0.9922480620155039,learn,02956675
DUI,2025-06,,,6.4,0,False,is as below weekly pre tax nta per share,6.35,dollars,0.9921874999999999,holdout,02956600
ARG,2025-06,,,10.43,0,False,nta per share nta per share,10.27,dollars,0.9846596356663471,learn,02956167
PIC,2025-06,,,1.289,0,False,nta before tax,1.264,dollars,0.9806051202482545,learn,02955868
GCI,2025-06,on nta per unit as at,dollars,2.0068,1,True,,,,,learn,02955809
MXT,2025-06,is as follows value date nta per unit,dollars,2.0,1,True,,,,,learn,02955907
WAA,2025-06,,,0.8999,0,False,in the australian nta nta tax paid,0.8234999999999999,cents,0.9151016779642182,holdout,02956131
MOT,2025-06,is as follows value date nta per unit,dollars,2.1428,1,True,,,,,learn,02954948
ALI,2025-06,,,2.61,0,False,are unaudited and approximate pre tax nta per share,2.0,dollars,0.7662835249042146,learn,02954624
MXT,2025-06,limited level exchange centre bridge street sydney nsw,dollars,2.0,2,True,,,,,learn,02954499
MXT,2025-06,is as follows value date nta per unit,dollars,2.0,2,True,,,,,learn,02954499
GCI,2025-06,on nta per unit as at,dollars,2.0068,1,True,,,,,learn,02954394
DJW,2025-05,,,3.39,0,False,pre tax nta per share,3.38,dollars,0.9970501474926253,learn,02954291
AMH,2025-05,,,1.28,0,False,pre tax nta per share,1.27,dollars,0.9921875,learn,02954247
PCI,2025-05,at close of business on nta per unit,dollars,1.095,1,True,,,,,holdout,02953767
PIC,2025-05,,,1.257,0,False,nta before tax,1.252,dollars,0.9960222752585522,learn,02952873
SEC,2025-05,,,2.467,0,False,at estimated nta per share pre tax nta,2.457,dollars,0.9959464937170651,holdout,02952484
GCI,2025-05,on nta per unit as at,dollars,2.0192,1,True,,,,,learn,02951996
LSF,2025-05,,,3.0107,0,False,all taxes l long short fund limited phone,3.0,dollars,0.996446009233733,learn,02950815
SEC,2025-05,at estimated nta per share pre tax nta,dollars,2.467,1,True,,,,,holdout,02950724
MXT,2025-05,,,2.0002,0,False,is as follows value date nta per unit,2.0095,dollars,1.0046495350464955,learn,02950640
PL8,2025-05,,,1.153,0,False,a total return pre tax nta income post tax nta,1.111,dollars,0.9635732870771899,learn,02949727
LSF,2025-05,,,3.0107,0,False,all taxes l long short fund limited phone,3.0,dollars,0.996446009233733,learn,02949392
BKI,2025-05,,,1.91,0,False,per share as at below pre tax nta,1.9,dollars,0.9947643979057592,holdout,02949564
PGF,2025-05,,,2.3587,0,False,nta before tax accruals,2.37,dollars,1.0047907745792175,learn,02949505
AMH,2025-05,,,1.28,0,False,pre tax nta per share,1.26,dollars,0.984375,learn,02949539
PCI,2025-05,at close of business on nta per unit,dollars,1.095,1,True,,,,,holdout,02949082
GCI,2025-05,,,2.0192,0,False,on nta per unit as at,2.0134,dollars,0.9971275752773374,learn,02949166
GCI,2025-05,,,2.0192,0,False,on nta per unit as at,2.013,dollars,0.9969294770206021,learn,02948709
WMA,2025-05,,,1.1547,0,False,traditional assets the nta figure is before,1.1945999999999999,cents,1.0345544297220055,learn,02948148
BEL,2025-05,,,1.22,0,False,com au bentley capital limited a b n,1.08,cents,0.8852459016393444,learn,02948226
CD1,2025-05,inception year nta return last months since inception,dollars,0.89,2,True,,,,,holdout,02948239
CD1,2025-05,nta value after tax as at was,dollars,0.89,2,True,,,,,holdout,02948239
FPC,2025-05,,,1.5314,0,False,inc kanzhun ltd sumitomo mitsui financial group inc,1.5,cents,0.9794958861172782,learn,02948253
WAR,2025-05,,,1.2653,0,False,paid cents cents cents nta per share,1.2534,cents,0.9905951157828183,holdout,02947708
GC1,2025-05,,,0.82,0,False,nta as at are as follows nta,0.7762,dollars,0.9465853658536586,holdout,02946967
PL8,2025-05,,,1.153,0,False,nta per share pre tax nta post tax nta,1.111,dollars,0.9635732870771899,learn,02946906
TVL,2025-05,,,0.117,0,False,nta a m a m nta per share,0.118,dollars,1.0085470085470085,learn,02946747
TOP,2025-05,,,98.2,0,False,advocacy with boards and management to implement t,99.21,cents,1.0102851323828919,holdout,02946694
PCI,2025-05,at close of business on nta per unit,dollars,1.095,1,True,,,,,holdout,02946474
PMC,2025-05,,,1.5021,0,False,pre tax nta per share as at was,1.469,dollars,0.9779641834764663,learn,02946173
MOT,2025-05,is as follows value date nta per unit,dollars,2.1449,1,True,,,,,learn,02946119
TCF,2025-05,unit price unit nav unit price unit nav,dollars,5.937,1,True,,,,,learn,02945456
ALI,2025-05,,,2.65,0,False,pre tax nta per share share price,2.32,dollars,0.8754716981132075,learn,02945331
MRE,2025-05,,,2.130028,0,False,nta per unit set value date post tax,2.0663,dollars,0.9700811444732182,learn,02944716
DJW,2025-05,,,3.39,0,False,as at before tax after tax,3.32,dollars,0.9793510324483775,learn,02944342
SEC,2025-04,,,2.406,0,False,at estimated nta per share pre tax nta,2.435,dollars,1.012053200332502,holdout,02943875
CIN,2025-04,,,43.93,0,False,,,,,learn,02943958
NAC,2025-04,,,0.61,0,False,naos ex,0.5,cents,0.819672131147541,holdout,02943750
ARG,2025-04,,,9.9,0,False,and approximate pre tax nta per share,9.7,dollars,0.9797979797979797,learn,02941514
LRT,2025-04,,,1.6143,0,False,unit of the trust as at as,1.6336,dollars,1.0119556464102086,learn,02941977
HM1,2025-04,,,3.32,0,False,nta per share pre tax nta,3.3,dollars,0.9939759036144579,learn,02941140
PMC,2025-04,,,1.4579,0,False,pre tax nta per share as at was,1.4225,dollars,0.9757184992111942,learn,02940358
WQG,2025-04,,,1.837,0,False,nta before tax,1.752,dollars,0.9537289058247143,learn,02940223
GC1,2025-04,,,0.77,0,False,nta as at are as follows nta,0.733,dollars,0.9519480519480519,holdout,02939993
CAM,2025-04,,,0.75,0,False,nta before tax,0.73,dollars,0.9733333333333333,holdout,02939868
WQG,2025-04,,,1.837,0,False,nta before tax,1.782,dollars,0.9700598802395209,learn,02938247
DUI,2025-04,,,6.17,0,False,investment limited level collins street melbourne vic abn,6.0,dollars,0.9724473257698542,holdout,02938157
FGG,2025-04,,,1.6556,0,False,before tax since inception v zassetmanagement cashandcash equivalents fairl,1.6617,cents,1.0036844648465812,holdout,02938084
MOT,2025-04,,,2.1577,0,False,is as follows value date nta per unit,2.1459,dollars,0.9945312137924642,learn,02938046
MFF,2025-04,,,4.604,0,False,weekly nta per share as at was,4.624,dollars,1.0043440486533448,learn,02938038
PIC,2025-04,,,1.218,0,False,perpetual equity investment company limited abn level,1.23,cents,1.0098522167487685,learn,02937949
WHF,2025-04,,,6.33,0,False,national aust bank anz anz group holdings nta,6.31,dollars,0.9968404423380726,holdout,02937870
OPH,2025-04,,,3.2208,0,False,is as follows value date nav per unit,3.0945,dollars,0.9607861400894188,learn,02937516
MEC,2025-04,,,1.1393,0,False,noted below dollars per share estimated nta pre tax,1.1315,dollars,0.9931536908628105,learn,02937357
WHI,2025-04,,,1.22,0,False,mth fully franked dividend cps cps cps nta,1.21,dollars,0.9918032786885246,learn,02936705
BEL,2025-04,,,0.48,0,False,change pre tax nta backing per share,0.42200000000000004,cents,0.8791666666666668,learn,02936855
8IH,2025-04,,,0.0347,0,False,nta per share as of is s,0.0358,dollars,1.031700288184438,learn,02936318
PE1,2025-04,,,1.6889,0,False,net asset value,1.7128999999999999,cents,1.0142104328260997,learn,02936008
PIA,2025-04,,,1.3485,0,False,and before tax on unrealised gains and losses,1.2994999999999999,cents,0.9636633296255097,holdout,02936003
PMC,2025-04,,,1.4579,0,False,pre tax nta per share as at was,1.4757,dollars,1.0122093422045408,learn,02935710
WAM,2025-04,,,1.5024,0,False,the australian the nta figure is,1.5419999999999998,cents,1.0263578274760383,learn,02935585
SEC,2025-04,,,2.406,0,False,as at nta per share pre tax nta,2.318,dollars,0.9634247714048213,holdout,02935400
MFF,2025-04,,,4.604,0,False,weekly nta per share as at was,4.543,dollars,0.986750651607298,learn,02935283
ARG,2025-04,,,9.9,0,False,and approximate pre tax nta per share,9.81,dollars,0.990909090909091,learn,02935151
TCF,2025-04,unit price unit nav unit price unit nav,dollars,5.941,1,True,,,,,learn,02935077
PGF,2025-04,,,2.2249,0,False,nta before tax accruals,2.03,dollars,0.9124005573284192,learn,02934981
AUI,2025-04,,,12.28,0,False,ordinary shares at was per share,12.13,dollars,0.9877850162866451,holdout,02935021
FPC,2025-04,,,1.4018,0,False,fund as at nd amount pre tax nta,1.4547,dollars,1.0377371950349552,learn,02934569
SEC,2025-04,,,2.406,0,False,at estimated nta per share pre tax nta,2.42,dollars,1.0058187863674146,holdout,02933991
PCI,2025-04,,,1.091,0,False,at close of business on nta per unit,1.095,dollars,1.003666361136572,holdout,02933947
MOT,2025-04,,,2.1577,0,False,is as follows value date nta per unit,2.1417,dollars,0.9925846966677481,learn,02933513
AMH,2025-04,,,1.21,0,False,as at before tax after tax,1.18,dollars,0.9752066115702479,learn,02933359
LRT,2025-03,,,1.5862,0,False,unit of the trust as at as,1.6059,dollars,1.0124196192157358,learn,02932742
PIC,2025-03,,,1.173,0,False,nta after tax,1.18,dollars,1.0059676044330774,learn,02932218
MEC,2025-03,,,1.1315,0,False,per share estimated nta pre tax estimated nta post tax,1.1367,dollars,1.0045956694653115,learn,02931500
MOT,2025-03,,,2.1412,0,False,is as follows value date nta per unit,2.1516,dollars,1.0048570894825333,learn,02931470
MOT,2025-03,,,2.1412,0,False,is as follows value date nta per unit,2.1504,dollars,1.0042966560807023,learn,02930138
SEC,2025-03,,,2.417,0,False,as at nta per share pre tax nta,2.446,dollars,1.0119983450558545,holdout,02929752
MOT,2025-03,,,2.1412,0,False,is as follows value date nta per unit,2.1491,dollars,1.0036895198953857,learn,02929643
PGF,2025-03,,,2.2585,0,False,nta before tax accruals,2.32,dollars,1.0272304626964799,learn,02929392
SEC,2025-03,,,2.417,0,False,at estimated nta per share pre tax nta,2.438,dollars,1.0086884567645844,holdout,02929203
MOT,2025-03,,,2.1412,0,False,is as follows value date nta per unit,2.1489,dollars,1.0035961143284138,learn,02929063
SEC,2025-03,at estimated nta per share pre tax nta,dollars,2.417,1,True,,,,,holdout,02928974
AIQ,2025-03,,,1.8219,0,False,any enquiries please contact the responsible entity on,2.0,dollars,1.0977550908392337,learn,02928957
PIC,2025-03,,,1.173,0,False,nta after tax,1.192,dollars,1.0161977834612106,learn,02927832
DUI,2025-03,,,5.98,0,False,investment limited level collins street melbourne vic abn,6.0,dollars,1.0033444816053512,holdout,02927472
PCI,2025-03,,,1.095,0,False,at close of business on nta per unit,1.103,dollars,1.0073059360730594,holdout,02927227
GCI,2025-03,,,2.013,0,False,on nta per unit as at,2.019,dollars,1.0029806259314458,learn,02927233
WQG,2025-03,,,1.832,0,False,nta before tax,1.863,dollars,1.0169213973799127,learn,02927589
VG1,2025-03,,,1.82,0,False,share for vgi partners global investments limited was,1.99,dollars,1.0934065934065933,learn,02927039
OPH,2025-03,,,3.1722,0,False,is as follows value date nav per unit,3.2056,dollars,1.010528970430616,learn,02926992
SEC,2025-03,,,2.417,0,False,at estimated nta per share pre tax nta,2.375,dollars,0.9826230864708316,holdout,02926803
CAM,2025-03,,,0.75,0,False,limited nta nta before tax,0.763,dollars,1.0173333333333334,holdout,02926600
GC1,2025-03,total fy fy fy fy fy fy fy,dollars,0.74,2,True,,,,,holdout,02926538
GC1,2025-03,fy fy fy fy fy fy fy fy,dollars,0.74,2,True,,,,,holdout,02926538
PL8,2025-03,,,1.073,0,False,as at nta per share pre tax nta,1.111,dollars,1.0354147250698975,learn,02925802
MOT,2025-03,,,2.1412,0,False,is as follows value date nta per unit,2.1458,dollars,1.0021483280403511,learn,02925400
MXT,2025-03,,,2.0002,0,False,is as follows value date nta per unit,2.005,dollars,1.0023997600239976,learn,02925386
LRT,2025-03,,,1.5862,0,False,unit of the trust as at as,1.416,dollars,0.8926995334762324,learn,02925198
HM1,2025-03,,,3.37,0,False,and instead donates to leading australian post tax nta,3.43,dollars,1.0178041543026706,learn,02925234
NGE,2025-03,,,1.297,0,False,nta per share before tax,1.272,dollars,0.9807247494217426,holdout,02925082
ARG,2025-03,,,9.63,0,False,cba telcos i t materials csl health care,9.4,dollars,0.9761163032191069,learn,02924789
PIC,2025-03,,,1.173,0,False,tax is and the nta after tax is,1.186,dollars,1.011082693947144,learn,02924884
PCI,2025-03,,,1.095,0,False,at close of business on nta per unit,1.102,dollars,1.006392694063927,holdout,02924356
ACQ,2025-03,capital sirca microcap acc index companies universe asx,cents,1.0091,1,True,,,,,learn,02924486
DJW,2025-03,share as at pre tax nta per share,dollars,3.25,2,True,,,,,learn,02924698
DJW,2025-03,pre tax nta per share,dollars,3.25,2,True,,,,,learn,02924698
TGF,2025-03,estimated nta pre tax,dollars,1.8405,2,True,,,,,holdout,02924349
TGF,2025-03,nta backing per ordinary share estimated nta pre tax,dollars,1.8405,2,True,,,,,holdout,02924349
BTI,2025-03,,,1.64,0,False,at bailador provides exposure to a portfolio,1.61,dollars,0.9817073170731708,holdout,02924174
PCI,2025-03,,,1.095,0,False,at close of business on nta per unit,1.102,dollars,1.006392694063927,holdout,02923842
SEC,2025-03,,,2.417,0,False,at estimated nta per share pre tax nta,2.504,dollars,1.035995035167563,holdout,02923800
TCF,2025-03,unit price unit nav unit price unit nav,dollars,5.944,1,True,,,,,learn,02923477
DJW,2025-03,as at before tax after tax,dollars,3.25,1,True,,,,,learn,02922611
BKI,2025-03,,,1.78,0,False,total mer of only goodman group aurizon holdings,1.8,dollars,1.0112359550561798,holdout,02922515
PIC,2025-03,,,1.173,0,False,tax is and the nta after tax is,1.221,dollars,1.040920716112532,learn,02922316
GCI,2025-03,on nta per unit as at,dollars,2.013,1,True,,,,,learn,02922287
AMH,2025-03,,,1.18,0,False,after tax ex div cum div,1.21,dollars,1.0254237288135593,learn,02922162
WQG,2025-03,,,1.832,0,False,nta after tax,1.773,dollars,0.9677947598253275,learn,02922108
NSC,2025-03,,,0.32,0,False,of the investment portfolio is estimated to be,0.3015,cents,0.9421875,holdout,02921818
KKC,2025-02,,,2.45,0,False,previous nta estimate,2.4636,dollars,1.0055510204081632,learn,02919896
PAI,2025-02,,,1.1487,0,False,pre tax nta per share as at was,1.1711,dollars,1.0195003046922608,learn,02918740
SEC,2025-02,,,2.477,0,False,nta with the s p asx small ordinaries accumulation index,2.484,dollars,1.0028259991925716,holdout,02917914
DJW,2025-02,,,3.29,0,False,pre tax nta per share,3.34,dollars,1.0151975683890577,learn,02917783
PGF,2025-02,,,2.35,0,False,nta before tax accruals,2.31,dollars,0.9829787234042553,learn,02917755
PCI,2025-02,,,1.1,0,False,at close of business on nta per unit,1.105,dollars,1.0045454545454544,holdout,02916758
PCI,2025-02,,,1.1,0,False,at close of business on nta per unit,1.104,dollars,1.0036363636363637,holdout,02916106
PIC,2025-02,,,1.29,0,False,nta after tax,1.285,dollars,0.9961240310077518,learn,02915591
MOT,2025-02,,,2.142,0,False,is as follows value date nta per unit,2.1493,dollars,1.0034080298786183,learn,02915547
DUI,2025-02,,,6.17,0,False,investment limited level collins street melbourne vic abn,6.0,dollars,0.9724473257698542,holdout,02915288
FGG,2025-02,,,1.7242,0,False,,,,,holdout,02914583
MEC,2025-02,,,1.19,0,False,per share estimated nta pre tax estimated nta post tax,1.177,dollars,0.9890756302521009,learn,02914467
CDM,2025-02,,,0.776,0,False,website we also encourage you to visit our,0.52,cents,0.6701030927835051,learn,02914444
FPC,2025-02,,,1.3285,0,False,at th amount pre tax nta pre tax nta,1.3044,dollars,0.9818592397440723,learn,02914342
WAR,2025-02,,,1.2874,0,False,investment update asx war discounted asset opportunities,1.2747,cents,0.9901351561286312,holdout,02914258
GVF,2025-02,share staude capital global value nta before tax,dollars,1.3727,1,True,,,,,learn,02914247
TVL,2025-02,nta a m a m nta per share,dollars,0.119,2,True,,,,,learn,02914232
TVL,2025-02,m total nav nta per share a m,dollars,0.119,2,True,,,,,learn,02914232
FPP,2025-02,update change value per unit,dollars,0.9456,1,True,,,,,holdout,02914052
SEC,2025-02,,,2.477,0,False,at estimated nta per share pre tax nta,2.495,dollars,1.0072668550666128,holdout,02913991
CD2,2025-02,,,1.35,0,False,performance of the fund cd quarterly nta movement,1.32,dollars,0.9777777777777777,learn,02913080
MOT,2025-02,is as follows value date nta per unit,dollars,2.142,1,True,,,,,learn,02912737
MXT,2025-02,is as follows value date nta per unit,dollars,2.0002,1,True,,,,,learn,02912728
RYD,2025-02,,,1.5124,0,False,date of listing pre tax undiluted nta return,1.52,dollars,1.0050251256281408,holdout,02912691
GCI,2025-02,governor macquarie tower farrer place sydney nsw p,dollars,2.0027,2,True,,,,,learn,02912639
GCI,2025-02,macquarie tower farrer place sydney nsw p f,dollars,2.0027,2,True,,,,,learn,02912639
BKI,2025-02,,,1.83,0,False,payment of the fy interim dividend pre tax nta,1.88,dollars,1.0273224043715845,holdout,02912515
DJW,2025-02,,,3.29,0,False,pre tax nta per share,3.35,dollars,1.0182370820668694,learn,02912484
AFI,2025-02,,,8.04,0,False,pre tax nta per share,8.37,dollars,1.041044776119403,learn,02912465
HM1,2025-02,,,3.69,0,False,nta post current tax nta post tax nta,3.6,dollars,0.9756097560975611,learn,02912377
PIC,2025-02,,,1.29,0,False,nta before tax,1.284,dollars,0.9953488372093023,learn,02912117
HM1,2025-02,,,3.69,0,False,to leading australian medical research organisations post tax nta,3.61,dollars,0.978319783197832,learn,02911872
MIR,2025-02,,,3.34,0,False,arb corporation temple webster group gentrack group resmed,3.4,dollars,1.0179640718562875,learn,02911722
GCI,2025-02,governor macquarie tower farrer place sydney nsw p,dollars,2.0027,2,True,,,,,learn,02911646
GCI,2025-02,macquarie tower farrer place sydney nsw p f,dollars,2.0027,2,True,,,,,learn,02911646
SEC,2025-02,,,2.477,0,False,as at nta per share pre tax nta,2.484,dollars,1.0028259991925716,holdout,02911610
DJW,2025-02,,,3.29,0,False,before tax after tax ex div,3.31,dollars,1.006079027355623,learn,02911189
MRE,2025-02,,,2.0513,0,False,multi strategy fund value date nta per unit set,2.0369,dollars,0.9929800614244627,learn,02910696
LSF,2025-02,ordinary share nta before tax nta after tax,dollars,2.9227,2,True,,,,,learn,02910525
LSF,2025-02,nta after tax,dollars,2.9227,2,True,,,,,learn,02910525
MOT,2025-01,,,2.1421,0,False,is as follows value date nta per unit,2.1559,dollars,1.006442276270949,learn,02908716
MXT,2025-01,,,2.0002,0,False,is as follows value date nta per unit,2.0126,dollars,1.0061993800619937,learn,02908148
GCI,2025-01,governor macquarie tower farrer place sydney nsw p,dollars,2.002,2,True,,,,,learn,02907708
GCI,2025-01,macquarie tower farrer place sydney nsw p f,dollars,2.002,2,True,,,,,learn,02907708
ARG,2025-01,,,10.37,0,False,and approximate pre tax nta per share,10.22,dollars,0.9855351976856318,learn,02907699
AMH,2025-01,,,1.37,0,False,pre tax nta per share,1.35,dollars,0.9854014598540146,learn,02907487
HM1,2025-01,,,3.92,0,False,asx announcements asx limited exchange centre level,4.0,dollars,1.0204081632653061,learn,02907418
MEC,2025-01,,,1.2074,0,False,noted below dollars per share estimated nta pre tax,1.2167,dollars,1.0077025012423388,learn,02906481
GCI,2025-01,governor macquarie tower farrer place sydney nsw p,dollars,2.002,2,True,,,,,learn,02906393
GCI,2025-01,macquarie tower farrer place sydney nsw p f,dollars,2.002,2,True,,,,,learn,02906393
PIA,2025-01,,,1.473,0,False,and before tax on unrealised gains and losses,1.4325999999999999,cents,0.9725729803122877,holdout,02906277
LSF,2025-01,ordinary share nta before tax nta after tax,dollars,2.9439,2,True,,,,,learn,02906268
LSF,2025-01,nta after tax,dollars,2.9439,2,True,,,,,learn,02906268
MXT,2025-01,,,2.0002,0,False,is as follows value date nta per unit,2.0092,dollars,1.0044995500449954,learn,02906083
AIQ,2025-01,cents per unit closing aud usd cents per unit,dollars,1.6085,1,True,,,,,learn,02905752
SEC,2025-01,,,2.484,0,False,at estimated nta per share pre tax nta,2.43,dollars,0.9782608695652174,holdout,02905373
CAM,2025-01,,,0.775,0,False,nta before tax,0.765,dollars,0.9870967741935484,holdout,02905288
SEC,2025-01,,,2.484,0,False,at estimated nta per share pre tax nta,2.418,dollars,0.9734299516908214,holdout,02904789
GCI,2025-01,governor macquarie tower farrer place sydney nsw p,dollars,2.002,2,True,,,,,learn,02904314
GCI,2025-01,macquarie tower farrer place sydney nsw p f,dollars,2.002,2,True,,,,,learn,02904314
FPP,2025-01,than forecast change value per unit,dollars,0.9526,1,True,,,,,holdout,02904300
PIC,2025-01,,,1.289,0,False,nta before tax,1.252,dollars,0.9712955779674166,learn,02904342
AIQ,2025-01,,,1.6085,0,False,at as at nta per unit,1.6744,dollars,1.0409698476841778,learn,02904291
SEC,2025-01,,,2.484,0,False,at estimated nta per share pre tax nta,2.399,dollars,0.965780998389694,holdout,02904406
LSF,2025-01,,,2.9439,0,False,were nta per ordinary share nta before tax,2.9053,dollars,0.986888141580896,learn,02904467
FPC,2025-01,,,1.3383,0,False,pre tax nta,1.291,dollars,0.964656653963984,learn,02904541
SEC,2025-01,,,2.484,0,False,as at nta per share pre tax nta,2.442,dollars,0.9830917874396136,holdout,02904010
