Fund,Sector,Country,Percent,Date,ISIN
Shires Income,UK Equity Income,Denmark,0.99,30/06/2018,GB0008052507
Shires Income,UK Equity Income,Finland,0.69,30/06/2018,GB0008052507
Shires Income,UK Equity Income,Italy,0.34,30/06/2018,GB0008052507
Shires Income,UK Equity Income,Netherlands,1.29,30/06/2018,GB0008052507
Shires Income,UK Equity Income,Switzerland,1.21,30/06/2018,GB0008052507
Shires Income,UK Equity Income,UK,67.06,30/06/2018,GB0008052507
Shires Income,UK Equity Income,Cash/Cash Equivalent,2.59,30/06/2018,GB0008052507
Shires Income,UK Equity Income,Fixed Interest,25.83,30/06/2018,GB0008052507
SQN Asset Finance Income,Sector Specialist: Leasing,Not reported,,,
SQN Asset Finance Income C shares,Sector Specialist: Leasing,Not reported,,,
SQN Secured Income,Sector Specialist: Debt,Not reported,,,
Standard Life Equity Income,UK Equity Income,UK,99.61,30/06/2018,GB0006039597
Standard Life Equity Income,UK Equity Income,Cash/Cash Equivalent,0.39,30/06/2018,GB0006039597
Standard Life Investments Property Income,Property Direct - UK,Not reported,,,
Standard Life Private Equity,Private Equity,Not reported,,,
Standard Life UK Smaller Companies,UK Smaller Companies,UK,97.88,30/06/2018,GB0002959582
Standard Life UK Smaller Companies,UK Smaller Companies,Cash/Cash Equivalent,2.12,30/06/2018,GB0002959582
Starwood European Real Estate Finance,Sector Specialist: Debt,Not reported,,,
Strategic Equity Capital,UK Smaller Companies,European Developed,0.49,30/06/2018,GB00B0BDCB21
Strategic Equity Capital,UK Smaller Companies,UK,91.92,30/06/2018,GB00B0BDCB21
Strategic Equity Capital,UK Smaller Companies,Cash/Cash Equivalent,7.59,30/06/2018,GB00B0BDCB21
Strategic Equity Capital,UK Smaller Companies,Fixed Interest,0,30/06/2018,GB00B0BDCB21
Supermarket Income REIT,Property Specialist,Not reported,,,
Target Healthcare REIT,Property Specialist,Not reported,,,
Temple Bar,UK Equity Income,Ireland,1,30/06/2018,GB0008825324
Temple Bar,UK Equity Income,UK,85,30/06/2018,GB0008825324
Temple Bar,UK Equity Income,USA,6,30/06/2018,GB0008825324
Temple Bar,UK Equity Income,Cash/Cash Equivalent,8,30/06/2018,GB0008825324
Templeton Emerging Markets,Global Emerging Markets,Kenya,1,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,South Africa,7.4,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Cambodia,0.9,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,China,23.9,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,India,5.3,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Indonesia,3.5,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Pakistan,1.1,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Philippines,0.5,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,South Korea,13.8,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Taiwan,9.8,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Thailand,4.1,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Czech Republic,0.5,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Hungary,0.8,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Russia,8.5,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,UK,1.8,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Argentina,0.1,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Brazil,6.7,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Mexico,2.2,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Peru,3.2,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Saudi Arabia,0.5,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,USA,1.1,30/06/2018,GB0008829292
Templeton Emerging Markets,Global Emerging Markets,Cash/Cash Equivalent,3.3,30/06/2018,GB0008829292
Tetragon Financial Group,Flexible Investment,Not reported,,,
The Income & Growth VCT,VCT Generalist,Not reported,,,
Third Point Offshore Investors,Hedge Funds,Not reported,,,
Third Point Offshore Investors USD,Hedge Funds,Not reported,,,
TOC Property Backed Lending,Sector Specialist: Debt,Not reported,,,
TR European Growth,European Smaller Companies,Austria,2.11,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Belgium,4.35,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Denmark,2.44,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Finland,10.9,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,France,12.14,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Germany,17.81,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Greece,0.63,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Ireland,1.69,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Italy,8.6,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Netherlands,13.02,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Norway,6.44,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Portugal,0.8,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Spain,0.68,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Sweden,9.67,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Switzerland,9.52,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Cash/Cash Equivalent,-0.8,30/06/2018,GB0009066928
TR European Growth,European Smaller Companies,Fixed Interest,0,30/06/2018,GB0009066928
TR Property,Property Securities,Austria,0.82,30/06/2018,GB0009064097
TR Property,Property Securities,Belgium,1.12,30/06/2018,GB0009064097
TR Property,Property Securities,France,17.46,30/06/2018,GB0009064097
TR Property,Property Securities,Germany,21.11,30/06/2018,GB0009064097
TR Property,Property Securities,Ireland,0.94,30/06/2018,GB0009064097
TR Property,Property Securities,Netherlands,1.73,30/06/2018,GB0009064097
TR Property,Property Securities,Norway,1.43,30/06/2018,GB0009064097
TR Property,Property Securities,Spain,5.04,30/06/2018,GB0009064097
TR Property,Property Securities,Sweden,7.98,30/06/2018,GB0009064097
TR Property,Property Securities,Switzerland,1.21,30/06/2018,GB0009064097
TR Property,Property Securities,UK,39.99,30/06/2018,GB0009064097
TR Property,Property Securities,Cash/Cash Equivalent,1.17,30/06/2018,GB0009064097
TR Property,Property Securities,Fixed Interest,0,30/06/2018,GB0009064097
Triple Point Income VCT,VCT Generalist,Not reported,,,
Triple Point Income VCT C shares,VCT Generalist,Not reported,,,
Triple Point Income VCT D shares,VCT Generalist,Not reported,,,
Triple Point Income VCT E shares,VCT Generalist Pre Qualifying,Not reported,,,
Triple Point Social Housing REIT,Property Specialist,Not reported,,,
Triple Point Social Housing REIT C shares,Property Specialist,Not reported,,,
Triple Point VCT 2011 A shares,VCT Generalist,Not reported,,,
Triple Point VCT 2011 B shares,VCT Generalist Pre Qualifying,Not reported,,,
Tritax Big Box REIT,Property Specialist,Not reported,,,
Troy Income & Growth,UK Equity Income,Switzerland,2.47,30/06/2018,GB0003708665
Troy Income & Growth,UK Equity Income,UK,84.06,30/06/2018,GB0003708665
Troy Income & Growth,UK Equity Income,USA,7.07,30/06/2018,GB0003708665
Troy Income & Growth,UK Equity Income,Cash/Cash Equivalent,6.4,30/06/2018,GB0003708665
Tufton Oceanic Assets,Sector Specialist: Leasing,Not reported,,,
TwentyFour Income,Sector Specialist: Debt,Not reported,,,
TwentyFour Select Monthly Income,Sector Specialist: Debt,Not reported,,,
UIL,Flexible Investment,Australia,38.26,30/06/2018,BMG917071026
UIL,Flexible Investment,New Zealand,2.42,30/06/2018,BMG917071026
UIL,Flexible Investment,Ireland,0.06,30/06/2018,BMG917071026
UIL,Flexible Investment,UK,30.54,30/06/2018,BMG917071026
UIL,Flexible Investment,Canada,2.35,30/06/2018,BMG917071026
UIL,Flexible Investment,USA,26.19,30/06/2018,BMG917071026
UIL,Flexible Investment,Bermuda,1.36,30/06/2018,BMG917071026
UIL,Flexible Investment,Cash/Cash Equivalent,-1.18,30/06/2018,BMG917071026
UK Commercial Property REIT,Property Direct - UK,Not reported,,,
UK Mortgages,Sector Specialist: Debt,Not reported,,,
Unicorn AIM VCT,VCT AIM Quoted,UK,96,30/06/2018,GB00B1RTFN43
Unicorn AIM VCT,VCT AIM Quoted,Cash/Cash Equivalent,3.63,30/06/2018,GB00B1RTFN43
Unicorn AIM VCT,VCT AIM Quoted,Fixed Interest,0.37,30/06/2018,GB00B1RTFN43
Utilico Emerging Markets,Global Emerging Markets,Kenya,0.48,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Other African,0.81,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Australia,2.1,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Hong Kong,14.23,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Indonesia,0.5,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Malaysia,3.55,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Philippines,5.28,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Singapore,0.12,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Thailand,0.81,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Vietnam,0.67,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Lithuania,0.11,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Poland,0.9,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Romania,10.41,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Slovenia,0.51,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Turkey,0.87,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Greece,0.78,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,UK,6.89,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Argentina,2.52,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Brazil,16.02,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Chile,5.46,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Colombia,1.42,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Mexico,3.91,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Egypt,0.15,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Kuwait,0.67,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Other Middle East,0.29,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,USA,19.82,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Cash/Cash Equivalent,0.72,30/06/2018,GB00BD45S967
Utilico Emerging Markets,Global Emerging Markets,Fixed Interest,0,30/06/2018,GB00BD45S967
Value and Income,UK Equity Income,UK,98.15,30/06/2018,GB0008484718
Value and Income,UK Equity Income,Cash/Cash Equivalent,1.85,30/06/2018,GB0008484718
Ventus 2 VCT,VCT Specialist: Environmental,Not reported,,,
Ventus 2 VCT C shares,VCT Specialist: Environmental,Not reported,,,
Ventus 2 VCT D shares,VCT Specialist: Environmental,Not reported,,,
Ventus VCT,VCT Specialist: Environmental,Not reported,,,
Ventus VCT C shares,VCT Specialist: Environmental,Not reported,,,
Ventus VCT D shares,VCT Specialist: Environmental,Not reported,,,
Vietnam Enterprise Investments,Country Specialists: Asia Pacific,Not reported,,,
VinaCapital Vietnam Opportunity,Country Specialists: Asia Pacific,Not reported,,,
Vinaland,Property Direct - Asia Pacific,Not reported,,,
Volta Finance,Sector Specialist: Debt,Not reported,,,
VPC Specialty Lending Investments,Sector Specialist: Debt,Not reported,,,
Warehouse REIT,Property Specialist,Not reported,,,
Witan,Global,Australia,0.56,30/06/2018,GB0009744060
Witan,Global,China,4.05,30/06/2018,GB0009744060
Witan,Global,Far East & Pacific Region,0.21,30/06/2018,GB0009744060
Witan,Global,Hong Kong,2.89,30/06/2018,GB0009744060
Witan,Global,India,1.16,30/06/2018,GB0009744060
Witan,Global,Indonesia,0.46,30/06/2018,GB0009744060
Witan,Global,Japan,4.33,30/06/2018,GB0009744060
Witan,Global,Malaysia,0.02,30/06/2018,GB0009744060
Witan,Global,Philippines,0.08,30/06/2018,GB0009744060
Witan,Global,Singapore,0.56,30/06/2018,GB0009744060
Witan,Global,South Korea,2.65,30/06/2018,GB0009744060
Witan,Global,Taiwan,1.44,30/06/2018,GB0009744060
Witan,Global,Thailand,0.36,30/06/2018,GB0009744060
Witan,Global,Vietnam,0.41,30/06/2018,GB0009744060
Witan,Global,Belgium,0.21,30/06/2018,GB0009744060
Witan,Global,Denmark,0.46,30/06/2018,GB0009744060
Witan,Global,Finland,0.36,30/06/2018,GB0009744060
Witan,Global,France,4.66,30/06/2018,GB0009744060
Witan,Global,Germany,3.33,30/06/2018,GB0009744060
Witan,Global,Guernsey,1.79,30/06/2018,GB0009744060
Witan,Global,Ireland,0.29,30/06/2018,GB0009744060
Witan,Global,Italy,0.94,30/06/2018,GB0009744060
Witan,Global,Luxembourg,2.32,30/06/2018,GB0009744060
Witan,Global,Netherlands,2.53,30/06/2018,GB0009744060
Witan,Global,Norway,0.31,30/06/2018,GB0009744060
Witan,Global,Other European,0.12,30/06/2018,GB0009744060
Witan,Global,Spain,0.59,30/06/2018,GB0009744060
Witan,Global,Sweden,1.06,30/06/2018,GB0009744060
Witan,Global,Switzerland,1.52,30/06/2018,GB0009744060
Witan,Global,UK,34.96,30/06/2018,GB0009744060
Witan,Global,Mexico,0.01,30/06/2018,GB0009744060
Witan,Global,Israel,0.15,30/06/2018,GB0009744060
Witan,Global,USA,22.41,30/06/2018,GB0009744060
Witan,Global,Other Countries,0.31,30/06/2018,GB0009744060
Witan,Global,Cash/Cash Equivalent,2.49,30/06/2018,GB0009744060
Witan,Global,Fixed Interest,0,30/06/2018,GB0009744060
Witan Pacific,Asia Pacific - Including Japan,Australia,4.9,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,China,19.81,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Hong Kong,10.85,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,India,5.63,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Indonesia,2.04,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Japan,28.76,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Malaysia,0.41,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Other Asia,0.44,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Philippines,0.79,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Singapore,5.2,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,South Korea,10.27,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Taiwan,5.13,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Thailand,1.62,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Vietnam,1.56,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,USA,0.2,30/06/2018,GB0003656021
Witan Pacific,Asia Pacific - Including Japan,Cash/Cash Equivalent,2.39,30/06/2018,GB0003656021
Woodford Patient Capital,UK All Companies,Ireland,4.82,30/06/2018,GB00BVG1CF25
Woodford Patient Capital,UK All Companies,Luxembourg,1.74,30/06/2018,GB00BVG1CF25
Woodford Patient Capital,UK All Companies,Norway,1.57,30/06/2018,GB00BVG1CF25
Woodford Patient Capital,UK All Companies,Switzerland,1.3,30/06/2018,GB00BVG1CF25
Woodford Patient Capital,UK All Companies,UK,85.82,30/06/2018,GB00BVG1CF25
Woodford Patient Capital,UK All Companies,USA,6.18,30/06/2018,GB00BVG1CF25
Woodford Patient Capital,UK All Companies,Cash/Cash Equivalent,-1.43,30/06/2018,GB00BVG1CF25
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,China,3.06,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,India,0.44,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Japan,6.96,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Malaysia,0.31,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Belgium,1.38,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Denmark,3.34,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Germany,1.29,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Ireland,5.64,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Netherlands,5.34,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Other European,0.9,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Switzerland,1.65,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,USA,69.2,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Cayman Islands,0.52,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Cash/Cash Equivalent,-0.61,30/06/2018,GB0003385308
Worldwide Healthcare,Sector Specialist: Biotechnology & Healthcare,Fixed Interest,0.58,30/06/2018,GB0003385308
