signal_month,holding_month,bucket,n_members,n_with_return,fwd_return,signal
2008-07,2008-08,6,19,18,0.016737261120559708,absolute_discount
2008-07,2008-08,7,19,19,0.022770926047174088,absolute_discount
2008-07,2008-08,8,19,19,0.029889718781807042,absolute_discount
2008-07,2008-08,9,19,19,0.009757880942284662,absolute_discount
2008-07,2008-08,10,19,17,0.005161246758437184,absolute_discount
2008-08,2008-09,1,19,19,-0.1212895632593138,absolute_discount
2008-08,2008-09,2,19,19,-0.13178768980926456,absolute_discount
2008-08,2008-09,3,18,18,-0.12430835165229433,absolute_discount
2008-08,2008-09,4,19,19,-0.11433807312759671,absolute_discount
2008-08,2008-09,5,18,18,-0.14328352104999442,absolute_discount
2008-08,2008-09,6,19,19,-0.139851617784528,absolute_discount
2008-08,2008-09,7,18,18,-0.17082132764030927,absolute_discount
2008-08,2008-09,8,19,19,-0.10976689209711228,absolute_discount
2008-08,2008-09,9,18,17,-0.15174216546329297,absolute_discount
2008-08,2008-09,10,19,19,-0.09641533042207084,absolute_discount
2008-09,2008-10,1,20,19,-0.1733173231932609,absolute_discount
2008-09,2008-10,2,19,17,-0.21080594243347203,absolute_discount
2008-09,2008-10,3,19,17,-0.1903905401849047,absolute_discount
2008-09,2008-10,4,19,19,-0.1974071905079474,absolute_discount
2008-09,2008-10,5,20,20,-0.18535735441855805,absolute_discount
2008-09,2008-10,6,19,19,-0.13981643036265795,absolute_discount
2008-09,2008-10,7,19,19,-0.16377950316453463,absolute_discount
2008-09,2008-10,8,19,19,-0.15137796217698515,absolute_discount
2008-09,2008-10,9,19,18,-0.16449469925870197,absolute_discount
2008-09,2008-10,10,20,20,-0.15739314687072997,absolute_discount
2008-10,2008-11,1,19,18,-0.05343980899321663,absolute_discount
2008-10,2008-11,2,19,19,-0.024827653005640944,absolute_discount
2008-10,2008-11,3,19,19,-0.07316939729767971,absolute_discount
2008-10,2008-11,4,18,18,-0.0013619768191346854,absolute_discount
2008-10,2008-11,5,19,19,-0.0235531984017649,absolute_discount
2008-10,2008-11,6,19,19,-0.03492494250776732,absolute_discount
2008-10,2008-11,7,18,18,-0.029456973876588115,absolute_discount
2008-10,2008-11,8,19,19,-0.04502716176065567,absolute_discount
2008-10,2008-11,9,19,19,-0.030201405316123083,absolute_discount
2008-10,2008-11,10,19,19,-0.08951139460852589,absolute_discount
2008-11,2008-12,1,19,19,0.0022817967833879712,absolute_discount
2008-11,2008-12,2,19,19,0.06097642356595305,absolute_discount
2008-11,2008-12,3,19,19,0.09243814537570834,absolute_discount
2008-11,2008-12,4,19,19,0.08688063533640708,absolute_discount
2008-11,2008-12,5,19,18,0.11616821775163623,absolute_discount
2008-11,2008-12,6,18,18,0.08691321744749171,absolute_discount
2008-11,2008-12,7,19,19,0.09565008529465413,absolute_discount
2008-11,2008-12,8,19,18,0.06743923006679735,absolute_discount
2008-11,2008-12,9,19,19,0.04503009140896112,absolute_discount
2008-11,2008-12,10,19,19,0.0010912376267458474,absolute_discount
2008-12,2009-01,1,20,17,0.07630661822710154,absolute_discount
2008-12,2009-01,2,19,17,0.0026814882423300416,absolute_discount
2008-12,2009-01,3,19,19,-0.0023830915217661606,absolute_discount
2008-12,2009-01,4,20,19,-0.021084690969108894,absolute_discount
2008-12,2009-01,5,19,19,-0.020108111062362276,absolute_discount
2008-12,2009-01,6,19,19,-0.07475331684120728,absolute_discount
2008-12,2009-01,7,20,19,-0.01468155709122957,absolute_discount
2008-12,2009-01,8,19,19,-0.05528422319420798,absolute_discount
2008-12,2009-01,9,19,19,-0.04319433264167181,absolute_discount
2008-12,2009-01,10,20,20,-0.03901912692455692,absolute_discount
2009-01,2009-02,1,19,18,-0.020323760018296087,absolute_discount
2009-01,2009-02,2,19,19,-0.04287277885948108,absolute_discount
2009-01,2009-02,3,19,19,-0.057341386371101796,absolute_discount
2009-01,2009-02,4,19,19,-0.06881186262545276,absolute_discount
2009-01,2009-02,5,19,19,-0.07685825605317671,absolute_discount
2009-01,2009-02,6,18,18,-0.0842262041533854,absolute_discount
2009-01,2009-02,7,19,19,-0.07424325096462114,absolute_discount
2009-01,2009-02,8,19,19,-0.06911282637076269,absolute_discount
2009-01,2009-02,9,19,19,-0.09062392620863893,absolute_discount
2009-01,2009-02,10,19,19,-0.07252509112454299,absolute_discount
2009-02,2009-03,1,19,19,0.040472854167126676,absolute_discount
2009-02,2009-03,2,19,19,0.04239910309435726,absolute_discount
2009-02,2009-03,3,19,19,0.04930701844456733,absolute_discount
2009-02,2009-03,4,19,19,0.06958142199339985,absolute_discount
2009-02,2009-03,5,19,19,0.07566250450467243,absolute_discount
2009-02,2009-03,6,18,18,0.04352287092475636,absolute_discount
2009-02,2009-03,7,19,19,0.0453848252480831,absolute_discount
2009-02,2009-03,8,19,19,0.03159729594333251,absolute_discount
2009-02,2009-03,9,19,19,0.006002732907136522,absolute_discount
2009-02,2009-03,10,19,19,-0.015476683291552362,absolute_discount
2009-03,2009-04,1,20,18,0.19853491925497144,absolute_discount
2009-03,2009-04,2,19,19,0.22660254860804488,absolute_discount
2009-03,2009-04,3,19,17,0.13222227890153468,absolute_discount
2009-03,2009-04,4,20,20,0.12685725768273248,absolute_discount
2009-03,2009-04,5,19,19,0.16390228872735835,absolute_discount
2009-03,2009-04,6,19,19,0.14215053347121123,absolute_discount
2009-03,2009-04,7,20,20,0.12343645360839665,absolute_discount
2009-03,2009-04,8,19,18,0.10945123615580823,absolute_discount
2009-03,2009-04,9,19,19,0.1068597316957457,absolute_discount
2009-03,2009-04,10,20,20,0.06355504068620423,absolute_discount
2009-04,2009-05,1,20,18,0.1429696252750142,absolute_discount
2009-04,2009-05,2,19,19,0.07843901708450045,absolute_discount
2009-04,2009-05,3,19,19,0.058433079764185575,absolute_discount
2009-04,2009-05,4,19,19,0.06256218696549438,absolute_discount
2009-04,2009-05,5,19,19,0.05513479244644906,absolute_discount
2009-04,2009-05,6,19,19,0.06997387453531938,absolute_discount
2009-04,2009-05,7,19,19,0.04408979842283639,absolute_discount
2009-04,2009-05,8,19,19,0.06163519713667601,absolute_discount
2009-04,2009-05,9,19,19,0.04697853867261332,absolute_discount
2009-04,2009-05,10,19,19,0.020745103999089746,absolute_discount
2009-05,2009-06,1,19,18,0.022569853300024215,absolute_discount
2009-05,2009-06,2,19,19,0.01535060051957191,absolute_discount
