signal_month,holding_month,gross_return,buy_turnover,sell_turnover,n_holdings,missing_return_weight,n_missing_return,rebalanced,cost,net_return,strategy
2018-05,2018-06,-0.005011516346557294,0.1267206759048835,0.12672067590488365,36,0.0,0,True,0.0018495793873120553,-0.006861095733869349,B_absolute_discount_quintile
2018-06,2018-07,0.02291981865065101,0.1843704838524259,0.18437048385242563,38,0.026315789473684216,1,True,0.002691019789210698,0.020228798861440314,B_absolute_discount_quintile
2018-07,2018-08,-0.013368936378272401,0.2149002443551717,0.21490024435517144,37,0.0,0,True,0.0031366235971310137,-0.016505559975403414,B_absolute_discount_quintile
2018-08,2018-09,-0.00788062838916634,0.22577920031030058,0.22577920031030024,37,0.027027027027027035,1,True,0.0032954097821509334,-0.011176038171317274,B_absolute_discount_quintile
2018-09,2018-10,-0.03765045478186464,0.20140078718388646,0.20140078718388615,37,0.0,0,True,0.0029395893125076246,-0.040590044094372266,B_absolute_discount_quintile
2018-10,2018-11,0.006182695524785763,0.17609976438245467,0.17609976438245464,36,0.0,0,True,0.002570302691225983,0.0036123928335597797,B_absolute_discount_quintile
2018-11,2018-12,-0.02485845329277682,0.19429703609159496,0.19429703609159465,37,0.0,0,True,0.0028359049571403923,-0.02769435824991721,B_absolute_discount_quintile
2018-12,2019-01,0.05123515876380318,0.15332659386720776,0.1533265938672074,37,0.0,0,True,0.002237911891792753,0.04899724687201043,B_absolute_discount_quintile
2019-01,2019-02,0.021592968727182797,0.2017364280721546,0.20173642807215425,37,0.0,0,True,0.002944488232625016,0.018648480494557782,B_absolute_discount_quintile
2019-02,2019-03,-0.00037000766285378683,0.2232815729448767,0.2232815729448767,36,0.0,0,True,0.003258955114755206,-0.0036289627776089927,B_absolute_discount_quintile
2019-03,2019-04,0.04668071263980496,0.19464860303885623,0.19464860303885592,37,0.027027027027027035,1,True,0.0028410363295409205,0.04383967631026404,B_absolute_discount_quintile
2019-04,2019-05,-0.02140654517708338,0.2259749747771897,0.2259749747771892,37,0.0,0,True,0.003298267251272956,-0.024704812428356336,B_absolute_discount_quintile
2019-05,2019-06,0.03682938059901727,0.17442525902061914,0.17442525902061878,37,0.0,0,True,0.002545862081364342,0.034283518517652926,B_absolute_discount_quintile
2019-06,2019-07,0.019492685885892702,0.21990472468124297,0.21990472468124275,38,0.0,0,True,0.0032096675861187137,0.016283018299773987,B_absolute_discount_quintile
2019-07,2019-08,-0.04467980764996244,0.1678845156005419,0.16788451560054168,37,0.0,0,True,0.002450395227821419,-0.047130202877783856,B_absolute_discount_quintile
2019-08,2019-09,0.02558734832288796,0.15061407821374534,0.1506140782137449,37,0.0,0,True,0.002198320775310931,0.02338902754757703,B_absolute_discount_quintile
2019-09,2019-10,-0.000562722734310144,0.19896413464839868,0.19896413464839854,37,0.027027027027027035,1,True,0.002904024616600679,-0.003466747350910823,B_absolute_discount_quintile
2019-10,2019-11,0.02495940061782067,0.19780473213580568,0.19780473213580568,36,0.0,0,True,0.0028871023032246102,0.022072298314596058,B_absolute_discount_quintile
2019-11,2019-12,0.0559556944125693,0.2404816777370678,0.240481677737068,36,0.0,0,True,0.0035100030124725675,0.05244569140009673,B_absolute_discount_quintile
2019-12,2020-01,-0.008905032172489537,0.1957339678340912,0.1957339678340907,37,0.0,0,True,0.002856878009193004,-0.011761910181682541,B_absolute_discount_quintile
2020-01,2020-02,-0.09612835858803635,0.23287675821082138,0.23287675821082113,37,0.0,0,True,0.003399003743430864,-0.09952736233146722,B_absolute_discount_quintile
2020-02,2020-03,-0.1826326291615719,0.26264932611494674,0.2626493261149462,37,0.0,0,True,0.003833555780891204,-0.18646618494246311,B_absolute_discount_quintile
2020-03,2020-04,0.16234578485029486,0.41990652520420807,0.4199065252042077,37,0.05405405405405407,2,True,0.006128837682324913,0.15621694716796994,B_absolute_discount_quintile
2020-04,2020-05,0.038367851098558975,0.3507805456617302,0.35078054566172984,37,0.0,0,True,0.005119894303696718,0.033247956794862255,B_absolute_discount_quintile
2020-05,2020-06,0.05433215902072891,0.21900658457009764,0.21900658457009728,38,0.05263157894736843,2,True,0.003196558585360704,0.0511356004353682,B_absolute_discount_quintile
2020-06,2020-07,0.01443556158345781,0.24723429766656638,0.2472342976665659,37,0.0,0,True,0.0036085623560269476,0.010826999227430863,B_absolute_discount_quintile
2020-07,2020-08,0.029494808471297138,0.23458811219919495,0.23458811219919462,37,0.0,0,True,0.0034239821854939877,0.02607082628580315,B_absolute_discount_quintile
2020-08,2020-09,-0.0013458604088591385,0.2023998719509574,0.20239987195095696,37,0.0,0,True,0.0029541716731062914,-0.00430003208196543,B_absolute_discount_quintile
2020-09,2020-10,0.015424979103216727,0.22701584343382936,0.227015843433829,37,0.05405405405405407,2,True,0.003313459477785897,0.01211151962543083,B_absolute_discount_quintile
2020-10,2020-11,0.1526058269033061,0.2821980439946421,0.28219804399464216,36,0.0,0,True,0.004118883375464665,0.14848694352784142,B_absolute_discount_quintile
2020-11,2020-12,0.07535116272395943,0.22593224037583767,0.22593224037583806,36,0.0,0,True,0.003297643511955714,0.07205351921200372,B_absolute_discount_quintile
2020-12,2021-01,0.007639713058406707,0.3045618131141965,0.3045618131141963,37,0.05405405405405407,2,True,0.004445298667134834,0.003194414391271873,B_absolute_discount_quintile
2021-01,2021-02,0.02585440859597574,0.3364753409280853,0.3364753409280854,36,0.0,0,True,0.004911099554002611,0.02094330904197313,B_absolute_discount_quintile
2021-02,2021-03,0.04134980051312417,0.3230008712833966,0.3230008712833966,36,0.0,0,True,0.0047144299802979635,0.0366353705328262,B_absolute_discount_quintile
2021-03,2021-04,0.047618488830541254,0.270101505086879,0.2701015050868792,36,0.0,0,True,0.003942325691709802,0.04367616313883145,B_absolute_discount_quintile
2021-04,2021-05,0.01716968957508968,0.1318958022265901,0.13189580222659003,36,0.0,0,True,0.0019251140773144115,0.015244575497775267,B_absolute_discount_quintile
2021-05,2021-06,0.027180088414965508,0.18021301595747694,0.18021301595747688,36,0.0,0,True,0.0026303385557261095,0.024549749859239398,B_absolute_discount_quintile
2021-06,2021-07,-0.0027493362480973107,0.20668771939011682,0.20668771939011682,36,0.027777777777777776,1,True,0.0030167558897921396,-0.00576609213788945,B_absolute_discount_quintile
2021-07,2021-08,0.029829161292393727,0.2558223410596777,0.2558223410596778,35,0.0,0,True,0.0037339110248516254,0.0260952502675421,B_absolute_discount_quintile
2021-08,2021-09,0.012327184720223868,0.2252988049239933,0.22529880492399348,36,0.0,0,True,0.003288398066044397,0.009038786654179471,B_absolute_discount_quintile
2021-09,2021-10,0.0006910045128302574,0.23307984282452834,0.2330798428245283,36,0.027777777777777776,1,True,0.003401967909402285,-0.0027109633965720276,B_absolute_discount_quintile
2021-10,2021-11,-0.012034111091993675,0.23349700577387889,0.2334970057738788,35,0.02857142857142857,1,True,0.0034080567026221714,-0.015442167794615847,B_absolute_discount_quintile
2021-11,2021-12,0.02215064482667717,0.21166076074603773,0.2116607607460378,35,0.02857142857142857,1,True,0.003089341004403316,0.01906130382227385,B_absolute_discount_quintile
2021-12,2022-01,-0.03681439856552619,0.2540815534898606,0.2540815534898607,36,0.0,0,True,0.0037085029785021923,-0.04052290154402838,B_absolute_discount_quintile
2022-01,2022-02,-0.061863376556482434,0.29468660614237135,0.2946866061423715,36,0.08333333333333333,3,True,0.004301162920303452,-0.06616453947678588,B_absolute_discount_quintile
2022-02,2022-03,0.017904460179697598,0.22779706273043113,0.2277970627304311,35,0.0,0,True,0.003324861935180062,0.014579598244517536,B_absolute_discount_quintile
2022-03,2022-04,0.005665897916486448,0.20686605964753274,0.2068660596475328,36,0.05555555555555555,2,True,0.003019358894090286,0.002646539022396162,B_absolute_discount_quintile
2022-04,2022-05,-0.025554081085824035,0.34299843671220903,0.3429984367122089,35,0.0,0,True,0.005006308827608705,-0.03056038991343274,B_absolute_discount_quintile
2022-05,2022-06,-0.06470302919676402,0.2271449642345461,0.22714496423454622,36,0.0,0,True,0.0033153440887207257,-0.06801837328548474,B_absolute_discount_quintile
2022-06,2022-07,0.06915581269877089,0.29494888806482356,0.29494888806482367,36,0.0,0,True,0.0043049911135636925,0.06485082158520719,B_absolute_discount_quintile
2022-07,2022-08,0.021596572147573233,0.3564660942285805,0.35646609422858083,35,0.0,0,True,0.00520287897340209,0.016393693174171144,B_absolute_discount_quintile
2022-08,2022-09,-0.05694476365365081,0.3916729578365262,0.3916729578365262,35,0.0,0,True,0.005716748464360618,-0.06266151211801142,B_absolute_discount_quintile
2022-09,2022-10,0.02891263410918584,0.2219778730871099,0.22197787308710995,35,0.08571428571428572,3,True,0.0032399266778647883,0.02567270743132105,B_absolute_discount_quintile
2022-10,2022-11,0.0693123800264894,0.43979787653297664,0.43979787653297664,34,0.029411764705882353,1,True,0.006419166258468935,0.06289321376802047,B_absolute_discount_quintile
2022-11,2022-12,-0.010859522731571168,0.28941727172593146,0.28941727172593146,34,0.11764705882352941,4,True,0.0042242531954151735,-0.015083775926986343,B_absolute_discount_quintile
2022-12,2023-01,0.04033421779356809,0.3580971587437265,0.3580971587437265,33,0.0,0,True,0.005226685532868789,0.035107532260699306,B_absolute_discount_quintile
2023-01,2023-02,0.015493376955963225,0.259879202907985,0.25987920290798494,32,0.0,0,True,0.0037931238407415426,0.011700253115221682,B_absolute_discount_quintile
2023-02,2023-03,-0.03475671744971358,0.24923742355785727,0.24923742355785716,33,0.0,0,True,0.0036377994188208983,-0.03839451686853448,B_absolute_discount_quintile
2023-03,2023-04,0.01706210678234753,0.2089483688811597,0.2089483688811596,34,0.0,0,True,0.0030497516947048968,0.014012355087642633,B_absolute_discount_quintile
2023-04,2023-05,-0.0024072116728753278,0.22348337733597867,0.22348337733597867,34,0.0,0,True,0.0032619005949571216,-0.005669112267832449,B_absolute_discount_quintile
2023-05,2023-06,-3.260327685542387e-05,0.21873399123767828,0.21873399123767837,34,0.0,0,True,0.0031925798896572525,-0.0032251831665126764,B_absolute_discount_quintile
2023-06,2023-07,0.03791750545992015,0.2785881589433188,0.27858815894331884,34,0.0,0,True,0.004066194507339426,0.03385131095258072,B_absolute_discount_quintile
2023-07,2023-08,-0.018691147019830608,0.179616331773219,0.17961633177321898,33,0.030303030303030304,1,True,0.0026216295209923702,-0.02131277654082298,B_absolute_discount_quintile
2023-08,2023-09,0.0033143118844655385,0.13265745572261586,0.13265745572261584,33,0.09090909090909091,3,True,0.0019362309577797654,0.001378080926685773,B_absolute_discount_quintile
2023-09,2023-10,-0.04480040175403668,0.19786395064011966,0.19786395064011958,33,0.030303030303030304,1,True,0.002887966639877997,-0.047688368393914674,B_absolute_discount_quintile
2023-10,2023-11,0.0656635767941709,0.25557729856124967,0.2555772985612496,33,0.0,0,True,0.003730334453381566,0.061933242340789334,B_absolute_discount_quintile
2023-11,2023-12,0.0629624301106026,0.3163735444689171,0.3163735444689169,32,0.0,0,True,0.004617699379853229,0.05834473073074937,B_absolute_discount_quintile
2023-12,2024-01,-0.002188880735030062,0.3312344397759419,0.331234439775942,32,0.0,0,True,0.0048346048330525715,-0.007023485568082633,B_absolute_discount_quintile
2024-01,2024-02,-0.01590048557509417,0.20127496464817946,0.20127496464817948,32,0.03125,1,True,0.002937752842122338,-0.018838238417216508,B_absolute_discount_quintile
2024-02,2024-03,0.006076414713427045,0.2626771394703802,0.2626771394703802,32,0.0,0,True,0.0038339617368138242,0.002242452976613221,B_absolute_discount_quintile
2024-03,2024-04,0.019879793775009806,0.11121741312559207,0.11121741312559219,32,0.03125,1,True,0.0016232981189404857,0.01825649565606932,B_absolute_discount_quintile
2024-04,2024-05,0.02812155609457201,0.19610092868782752,0.1961009286878272,31,0.03225806451612904,1,True,0.0028622340667280094,0.025259322027844,B_absolute_discount_quintile
2024-05,2024-06,-0.022513070819183276,0.16798262228283126,0.16798262228283145,30,0.03333333333333333,1,True,0.002451827165396124,-0.0249648979845794,B_absolute_discount_quintile
2024-06,2024-07,0.02234674899988666,0.16249267265084782,0.16249267265084796,30,0.0,0,True,0.0023716974027966913,0.01997505159708997,B_absolute_discount_quintile
2024-07,2024-08,0.0018256563650722087,0.3067383182093625,0.3067383182093622,31,0.0,0,True,0.004477066324083099,-0.00265140995901089,B_absolute_discount_quintile
2024-08,2024-09,-0.000315207996219387,0.23666686324276015,0.23666686324276018,31,0.0,0,True,0.0034543230517660216,-0.0037695310479854086,B_absolute_discount_quintile
2024-09,2024-10,-0.010052733900264892,0.23943776700027228,0.2394377670002722,31,0.0,0,True,0.0034947663846122473,-0.01354750028487714,B_absolute_discount_quintile
2024-10,2024-11,0.015584204738570404,0.236875830212887,0.2368758302128872,30,0.0,0,True,0.003457373074959284,0.012126831663611119,B_absolute_discount_quintile
2024-11,2024-12,0.02751738972681696,0.2849785834376589,0.2849785834376587,30,0.0,0,True,0.004159467348069673,0.023357922378747287,B_absolute_discount_quintile
2024-12,2025-01,0.03448338854298802,0.2540147685068639,0.2540147685068638,30,0.0,0,True,0.0037075282036515152,0.030775860339336505,B_absolute_discount_quintile
2025-01,2025-02,-0.003918491040611411,0.2593867368026415,0.25938673680264146,30,0.06666666666666667,2,True,0.003785935943810841,-0.0077044269844222515,B_absolute_discount_quintile
2025-02,2025-03,-0.010017571982119597,0.2401653132149202,0.2401653132149201,29,0.03448275862068966,1,True,0.00350538544477998,-0.013522957426899577,B_absolute_discount_quintile
2025-03,2025-04,0.0025768483478224658,0.21892062879527996,0.21892062879528004,28,0.0,0,True,0.0031953039990180437,-0.0006184556511955779,B_absolute_discount_quintile
2025-04,2025-05,0.05556072792098878,0.23114905415427278,0.23114905415427245,28,0.0,0,True,0.0033737866603656954,0.052186941260623086,B_absolute_discount_quintile
2025-05,2025-06,0.04212000246420491,0.2983953634749791,0.298395363474979,28,0.0,0,True,0.004355294900471254,0.03776470756373365,B_absolute_discount_quintile
2025-06,2025-07,0.04419874982251577,0.26326273616562085,0.2632627361656208,28,0.0,0,True,0.0038425089416725495,0.040356240880843226,B_absolute_discount_quintile
2025-07,2025-08,0.013625161027495293,0.2683788197334684,0.2683788197334681,28,0.0,0,True,0.003917181860225787,0.009707979167269506,B_absolute_discount_quintile
2025-08,2025-09,0.032083577165750526,0.19695263006023056,0.1969526300602305,28,0.0,0,True,0.002874665260700843,0.029208911905049685,B_absolute_discount_quintile
2025-09,2025-10,0.021620417155776332,0.3030063746247343,0.3030063746247343,28,0.10714285714285715,3,True,0.004422595923894257,0.017197821231882075,B_absolute_discount_quintile
2025-10,2025-11,0.0047891540264043365,0.3323840091753019,0.3323840091753017,28,0.03571428571428572,1,True,0.004851383625070195,-6.222959866585866e-05,B_absolute_discount_quintile
2025-11,2025-12,0.01231652918062195,0.22377153476580558,0.22377153476580547,27,0.0,0,True,0.0032661064598540914,0.009050422720767858,B_absolute_discount_quintile
2025-12,2026-01,0.046346405723554626,0.309293153711885,0.3092931537118849,27,0.03703703703703704,1,True,0.00451435598537709,0.041832049738177536,B_absolute_discount_quintile
2026-01,2026-02,0.027489061452701313,0.27389218320845127,0.2738921832084509,27,0.0,0,True,0.003997653364700255,0.023491408088001056,B_absolute_discount_quintile
2026-02,2026-03,-0.08232135803861827,0.20367673451538906,0.20367673451538887,27,0.03703703703703704,1,True,0.0029728084004022855,-0.08529416643902056,B_absolute_discount_quintile
2026-03,2026-04,0.06761824694106107,0.2812379347393986,0.28123793473939845,27,0.07407407407407408,2,True,0.004104869890487684,0.06351337705057339,B_absolute_discount_quintile
2026-04,2026-05,0.04549027101739187,0.41812853317336196,0.4181285331733617,26,0.038461538461538464,1,True,0.006102886610113727,0.039387384407278146,B_absolute_discount_quintile
2026-05,2026-06,-0.0015361988335241665,0.290543912730051,0.290543912730051,26,0.0,0,True,0.004240697331016882,-0.0057768961645410484,B_absolute_discount_quintile
2026-06,2026-07,-0.006561333854752203,0.3913294599213106,0.3913294599213105,26,0.038461538461538464,1,True,0.005711734865285086,-0.012273068720037288,B_absolute_discount_quintile
2026-07,2026-08,,0.36115118538740976,0.36115118538740976,26,1.0,26,True,0.005271261247827083,,B_absolute_discount_quintile
2008-12,2009-01,0.01670491121154749,1.0,0.0,16,0.0,0,True,0.009608479385948865,0.007096431825598626,C_discount_zscore
2009-01,2009-02,-0.0525015177402504,0.5946847591518067,0.594684759151807,17,0.0,0,True,0.008687440045207136,-0.061188957785457534,C_discount_zscore
2009-02,2009-03,0.1353708488617118,0.6778873780730963,0.6778873780730963,17,0.0,0,True,0.009902903788575751,0.12546794507313605,C_discount_zscore
2009-03,2009-04,0.15889533403093076,0.6762538786602057,0.6762538786602056,17,0.0,0,True,0.00987904084607558,0.14901629318485518,C_discount_zscore
2009-04,2009-05,0.12526559204026433,0.5715320690408199,0.5715320690408199,17,0.0,0,True,0.008349214448991522,0.11691637759127281,C_discount_zscore
2009-05,2009-06,0.02921682514813887,0.7821667362465996,0.7821667362465996,18,0.0,0,True,0.011426266642833353,0.017790558505305518,C_discount_zscore
2009-06,2009-07,0.052942419848588274,0.6216520376281448,0.6216520376281448,18,0.0,0,True,0.009081390976923861,0.04386102887166441,C_discount_zscore
2009-07,2009-08,0.09385804711547739,0.5154805336945065,0.5154805336945065,18,0.0,0,True,0.007530386750334118,0.08632766036514328,C_discount_zscore
2009-08,2009-09,0.09259070451657606,0.5190284864628216,0.519028486462822,18,0.0,0,True,0.00758221694521237,0.08500848757136369,C_discount_zscore
2009-09,2009-10,0.005296744249609903,0.6785774833881674,0.6785774833881675,18,0.0,0,True,0.009912985177845102,-0.004616240928235199,C_discount_zscore
2009-10,2009-11,0.008468507635167771,0.7315211683406206,0.7315211683406206,18,0.0,0,True,0.010686411908089187,-0.002217904272921416,C_discount_zscore
2009-11,2009-12,0.07665672980540732,0.5692700190201321,0.5692700190201321,18,0.0,0,True,0.008316169337894318,0.068340560467513,C_discount_zscore
2009-12,2010-01,0.0067440719961924175,0.727956556029378,0.7279565560293779,18,0.0,0,True,0.010634338342621497,-0.0038902663464290797,C_discount_zscore
2010-01,2010-02,0.019462481072071786,0.6766403747988502,0.6766403747988501,18,0.0,0,True,0.009884686966949717,0.00957779410512207,C_discount_zscore
2010-02,2010-03,0.09129670684462021,0.4485404983545955,0.4485404983545954,18,0.0,0,True,0.006552494623976338,0.08474421222064388,C_discount_zscore
2010-03,2010-04,0.012187052728115544,0.4082081418439658,0.4082081418439658,18,0.0,0,True,0.005963300225304065,0.006223752502811479,C_discount_zscore
2010-04,2010-05,-0.05309489174496095,0.28832371987505345,0.2883237198750534,18,0.0,0,True,0.004211971118274813,-0.05730686286323577,C_discount_zscore
2010-05,2010-06,-0.007862853273264863,0.6177032280384245,0.6177032280384244,18,0.0,0,True,0.009023704873433394,-0.016886558146698257,C_discount_zscore
2010-06,2010-07,0.04229243218707797,0.5648631527715721,0.564863152771572,18,0.0,0,True,0.008251791723145593,0.034040640463932376,C_discount_zscore
2010-07,2010-08,-0.00574672242188998,0.5071235143348987,0.5071235143348987,18,0.0,0,True,0.007408303405291311,-0.01315502582718129,C_discount_zscore
2010-08,2010-09,0.08897236476422495,0.45764839423267434,0.4576483942326743,18,0.0,0,True,0.0066855471331606214,0.08228681763106432,C_discount_zscore
2010-09,2010-10,0.05990535339187436,0.4475083283832621,0.4475083283832621,17,0.0,0,True,0.006537416190227319,0.053367937201647044,C_discount_zscore
2010-10,2010-11,0.010158151695224635,0.47984946426429365,0.4798494642642937,17,0.0,0,True,0.007009871007063541,0.0031482806881610948,C_discount_zscore
2010-11,2010-12,0.08077588974444104,0.7771557460588345,0.7771557460588344,17,0.0,0,True,0.011353063695972195,0.06942282604846885,C_discount_zscore
2010-12,2011-01,0.027773705731542676,0.4826015076824355,0.4826015076824355,17,0.0,0,True,0.007050074176606701,0.020723631554935975,C_discount_zscore
2011-01,2011-02,0.007372630770149347,0.5372423726365602,0.5372423726365603,17,0.0,0,True,0.007848294125919447,-0.0004756633557701003,C_discount_zscore
2011-02,2011-03,0.01915013397847788,0.4207128559904963,0.42071285599049624,17,0.0,0,True,0.006145975084140838,0.01300415889433704,C_discount_zscore
2011-03,2011-04,0.021414173792405324,0.6497737337397429,0.6497737337397428,17,0.0,0,True,0.009492206194868059,0.011921967597537265,C_discount_zscore
2011-04,2011-05,0.007547923053125114,0.5363840411436313,0.5363840411436311,17,0.0,0,True,0.007835755207998684,-0.0002878321548735697,C_discount_zscore
2011-05,2011-06,-0.0019143026817196804,0.4732155249215253,0.4732155249215254,16,0.0,0,True,0.006912959240927074,-0.008827261922646754,C_discount_zscore
2011-06,2011-07,-0.010701919631256943,0.47058823529411764,0.47058823529411764,17,0.0,0,True,0.006874578534564172,-0.017576498165821117,C_discount_zscore
2011-07,2011-08,-0.06915746845730507,0.5447832737393947,0.5447832737393948,17,0.0,0,True,0.007958455224231685,-0.07711592368153675,C_discount_zscore
2011-08,2011-09,-0.05213445763578295,0.7113025237923651,0.7113025237923652,16,0.0,0,True,0.010391048255994169,-0.06252550589177712,C_discount_zscore
2011-09,2011-10,0.06483304068260586,0.5302986160725283,0.5302986160725284,17,0.0,0,True,0.00774685640129274,0.05708618428131312,C_discount_zscore
2011-10,2011-11,-0.021647196948403728,0.5952851190824006,0.5952851190824007,17,0.0,0,True,0.008696210390877365,-0.030343407339281092,C_discount_zscore
2011-11,2011-12,0.041240221123155035,0.47920719131409373,0.4792071913140937,17,0.0,0,True,0.007000488375910392,0.03423973274724464,C_discount_zscore
2011-12,2012-01,0.05764036394411676,0.6607334235678289,0.6607334235678289,17,0.0,0,True,0.00965231059779805,0.047988053346318706,C_discount_zscore
2012-01,2012-02,0.09572042606443401,0.5384340585070948,0.5384340585070947,16,0.0,0,True,0.007865702844393679,0.08785472322004033,C_discount_zscore
2012-02,2012-03,0.018093433502453314,0.6478942205197967,0.6478942205197968,17,0.0,0,True,0.009464749364738859,0.008628684137714455,C_discount_zscore
2012-03,2012-04,-0.010452496654784968,0.5456917153796924,0.5456917153796924,17,0.0,0,True,0.007971726175207312,-0.01842422282999228,C_discount_zscore
2012-04,2012-05,-0.04517938735249491,0.48147977342031034,0.48147977342031034,17,0.0,0,True,0.007033687344761934,-0.05221307469725684,C_discount_zscore
2012-05,2012-06,0.03592074458570003,0.6559005544576444,0.6559005544576445,17,0.0,0,True,0.00958170972902693,0.026339034856673098,C_discount_zscore
2012-06,2012-07,0.02168877246791371,0.7699260266760417,0.7699260266760418,16,0.0,0,True,0.011247448489402472,0.010441323978511238,C_discount_zscore
2012-07,2012-08,0.020640534237956056,0.6477557603571645,0.6477557603571645,17,0.0,0,True,0.00946272667230727,0.011177807565648786,C_discount_zscore
2012-08,2012-09,0.05008761588730508,0.5396002561352015,0.5396002561352016,16,0.0,0,True,0.007882739218403819,0.042204876668901256,C_discount_zscore
2012-09,2012-10,0.01944170176516012,0.44869451721612635,0.44869451721612624,16,0.0,0,True,0.006554744605340059,0.012886957159820063,C_discount_zscore
2012-10,2012-11,0.0074672782579115055,0.5062897659352188,0.5062897659352188,16,0.0,0,True,0.007396123608981519,7.115464892998649e-05,C_discount_zscore
2012-11,2012-12,0.04460544784882963,0.3529411764705882,0.3529411764705883,17,0.0,0,True,0.005155933900923129,0.0394495139479065,C_discount_zscore
2012-12,2013-01,0.0857261113743933,0.5926457669355489,0.592645766935549,17,0.0,0,True,0.008657653469447822,0.07706845790494549,C_discount_zscore
2013-01,2013-02,0.0315291539937086,0.5396012419404008,0.5396012419404007,17,0.058823529411764705,1,True,0.007882753619518752,0.023646400374189847,C_discount_zscore
2013-02,2013-03,0.007819354957727467,0.6504596100339762,0.6504596100339762,17,0.0,0,True,0.009502225804573678,-0.0016828708468462107,C_discount_zscore
2013-03,2013-04,0.018089519903496342,0.7668597431310491,0.7668597431310493,17,0.0,0,True,0.011202654749443973,0.006886865154052369,C_discount_zscore
2013-04,2013-05,0.017229869194223747,0.4240421668770957,0.42404216687709556,17,0.0,0,True,0.006194611253597141,0.011035257940626606,C_discount_zscore
2013-05,2013-06,-0.06367839176468458,0.3657880643198222,0.3657880643198223,17,0.0,0,True,0.00534360739724226,-0.06902199916192683,C_discount_zscore
2013-06,2013-07,0.03758711531484843,0.47751973662923247,0.47751973662923247,17,0.0,0,True,0.006975837228931874,0.030611278085916557,C_discount_zscore
2013-07,2013-08,-0.02631839326536389,0.5402445475289233,0.5402445475289234,17,0.0,0,True,0.007892151335947548,-0.03421054460131144,C_discount_zscore
2013-08,2013-09,0.03755487417873474,0.48828016759206316,0.4882801675920632,17,0.0,0,True,0.007133030762836312,0.030421843415898424,C_discount_zscore
2013-09,2013-10,0.05542719432971965,0.5324735185729443,0.5324735185729443,17,0.0,0,True,0.0077786284196365175,0.04764856591008314,C_discount_zscore
2013-10,2013-11,-0.0014703993367786742,0.5381435952250647,0.5381435952250646,17,0.0,0,True,0.007861459617525768,-0.009331858954304443,C_discount_zscore
2013-11,2013-12,0.006780794970733779,0.4867537424367358,0.4867537424367358,17,0.0,0,True,0.0071107320124205176,-0.0003299370416867389,C_discount_zscore
2013-12,2014-01,-0.010712485628619952,0.47967298944767384,0.4796729894476739,17,0.0,0,True,0.0070072929783428104,-0.017719778606962763,C_discount_zscore
2014-01,2014-02,0.04069201890879302,0.547438643620641,0.547438643620641,17,0.0,0,True,0.007997246140403941,0.032694772768389085,C_discount_zscore
2014-02,2014-03,0.02492080302251653,0.48066574913864335,0.48066574913864346,17,0.0,0,True,0.00702179568782354,0.01789900733469299,C_discount_zscore
2014-03,2014-04,0.017123161804358238,0.6476414982096036,0.6476414982096036,16,0.0,0,True,0.009461057476080031,0.007662104328278206,C_discount_zscore
2014-04,2014-05,0.022638445808714543,0.5294117647058822,0.5294117647058825,17,0.0,0,True,0.007733900851384692,0.014904544957329851,C_discount_zscore
2014-05,2014-06,0.010215775807257278,0.4175764086644189,0.4175764086644189,17,0.0,0,True,0.006100156358032722,0.004115619449224556,C_discount_zscore
2014-06,2014-07,0.0008284338339686267,0.35958507436630155,0.3595850743663017,16,0.0,0,True,0.005252991146375006,-0.004424557312406379,C_discount_zscore
2014-07,2014-08,0.032701049847037963,0.4117647058823529,0.411764705882353,17,0.0,0,True,0.0060152562177436504,0.026685793629294314,C_discount_zscore
2014-08,2014-09,-0.01296822475513144,0.4802926064051475,0.48029260640514754,17,0.0,0,True,0.0070163446398932485,-0.019984569395024687,C_discount_zscore
2014-09,2014-10,0.02712907962505947,0.2524309703088539,0.252430970308854,17,0.0,0,True,0.003687632626131963,0.023441446998927508,C_discount_zscore
2014-10,2014-11,0.034770897656463864,0.4799599232931484,0.4799599232931484,17,0.058823529411764705,1,True,0.007011484645509557,0.027759413010954307,C_discount_zscore
2014-11,2014-12,-0.022270367747253196,0.47553594376514885,0.47553594376514896,17,0.0,0,True,0.0069468570317709165,-0.029217224779024113,C_discount_zscore
2014-12,2015-01,-0.0008400782530347752,0.4781248278930774,0.4781248278930774,17,0.0,0,True,0.00698467669218637,-0.007824754945221146,C_discount_zscore
2015-01,2015-02,0.026558499989664218,0.5958625548037961,0.5958625548037961,16,0.0,0,True,0.008704645848710082,0.017853854140954136,C_discount_zscore
2015-02,2015-03,0.0023048799800521264,0.4705882352941176,0.4705882352941175,17,0.0,0,True,0.00687457853456417,-0.0045696985545120436,C_discount_zscore
2015-03,2015-04,0.009635309959160137,0.4796947968829586,0.47969479688295863,17,0.0,0,True,0.007007611551811628,0.0026276984073485086,C_discount_zscore
2015-04,2015-05,0.036585118161781505,0.47877550632158916,0.4787755063215894,17,0.0,0,True,0.006994182114596167,0.029590936047185337,C_discount_zscore
2015-05,2015-06,-0.04401285819823103,0.4798430547445317,0.4798430547445317,17,0.0,0,True,0.007009777373726224,-0.051022635571957256,C_discount_zscore
2015-06,2015-07,-0.016657402050145764,0.4813422304895341,0.4813422304895342,17,0.0,0,True,0.007031678051693007,-0.02368908010183877,C_discount_zscore
