month,action,security_id,company_name,weight_change_pct,price_gbx_at_signal,entry_discount,entry_z,dividend_gbx_per_share,income_per_100_invested
2019-06,SELL,SEDOL:781606,Finsbury Growth & Income,-5.56,887.0,0.004575518709794224,-0.03782770741627855,,
2019-06,SELL,SEDOL:802284,Schroder Japan Trust,-24.7,,,,,
2019-06,SELL,SEDOL:846505,JPMorgan American,-5.25,436.0,-0.04778544596837597,-0.3490146883519235,,
2019-06,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-4.49,68.7,-0.14509706321553006,-0.8604517755448516,,
2019-07,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-20.0,,,,,
2019-07,BUY,SEDOL:343501,JPMorgan China Growth & Income,13.94,280.0,-0.13930898807328163,-0.48927343648144794,,
2019-07,SELL,SEDOL:781606,Finsbury Growth & Income,-20.0,,,,,
2019-07,BUY,SEDOL:846505,JPMorgan American,12.82,457.5,-0.04834213920206354,-0.3954412661412965,,
2019-07,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,13.24,73.0,-0.14188315504878324,-0.6964570541323795,,
2019-07,DIVIDEND,SEDOL:B44ZTP6,Aberdeen Latin American Income,,,,,3.5,1.5935
2019-08,BUY,SEDOL:343501,JPMorgan China Growth & Income,16.82,295.5,-0.13490251185666602,-0.3339236241415819,,
2019-08,SELL,SEDOL:846505,JPMorgan American,-32.82,,,,,
2019-08,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,16.0,76.3,-0.14260029216765924,-0.7189162640280136,,
2019-09,BUY,NAME:bankers|ordinary share,Bankers Investment Trust,12.5,935.0,-0.03013329184170943,-0.038917350660710906,,
2019-09,BUY,SEDOL:132077,JPMorgan Asia Growth & Income,12.5,353.0,-0.10800020215292871,-0.41784283634113684,,
2019-09,BUY,SEDOL:338530,Worldwide Healthcare Trust,12.5,2755.0,-0.01035979079257432,-0.518406695182105,,
2019-09,SELL,SEDOL:343501,JPMorgan China Growth & Income,-38.27,301.5,-0.13825135050161486,-0.5127627862624503,,
2019-09,BUY,SEDOL:781606,Finsbury Growth & Income,12.5,934.0,0.001737489006628179,-1.0247026402106898,,
2019-09,BUY,SEDOL:846505,JPMorgan American,12.5,471.0,-0.05524130460945964,-1.18569193849204,,
2019-09,BUY,SEDOL:871079,Schroder Asian Total Return,12.5,359.0,-0.006255882190112305,-0.2045659827019809,,
2019-09,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-36.73,69.2,-0.1601941747572816,-1.705314835086069,,
2019-09,DIVIDEND,SEDOL:B44ZTP6,Aberdeen Latin American Income,,,,,3.5,0.6322
2019-10,SELL,NAME:bankers|ordinary share,Bankers Investment Trust,-12.5,,,,,
2019-10,BUY,SEDOL:132077,JPMorgan Asia Growth & Income,37.77,361.0,-0.10006481527646205,-0.0919671905643253,,
2019-10,SELL,SEDOL:338530,Worldwide Healthcare Trust,-12.5,,,,,
2019-10,SELL,SEDOL:343501,JPMorgan China Growth & Income,-12.5,,,,,
2019-10,SELL,SEDOL:781606,Finsbury Growth & Income,-12.5,,,,,
2019-10,BUY,SEDOL:846505,JPMorgan American,37.23,476.5,-0.04604604604604601,-0.04385988944125942,,
2019-10,SELL,SEDOL:871079,Schroder Asian Total Return,-12.5,,,,,
2019-10,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-12.5,,,,,
2019-10,DIVIDEND,SEDOL:132077,JPMorgan Asian,,,,,4.0,0.557
2019-11,SELL,SEDOL:132077,JPMorgan Asia Growth & Income,-50.27,,,,,
2019-11,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,12.5,492.0,-0.08328675237562888,-0.7902160316266267,,
2019-11,BUY,SEDOL:343501,JPMorgan China Growth & Income,12.5,310.5,-0.12466170500676599,-0.0035880186170581152,,
2019-11,BUY,SEDOL:781606,Finsbury Growth & Income,12.5,882.0,0.003070624360286711,-0.672036322222895,,
2019-11,BUY,SEDOL:791887,Schroder AsiaPacific,12.5,432.5,-0.11498086721643574,-0.44416184499951045,,
2019-11,BUY,SEDOL:802284,Schroder Japan Trust,12.5,190.5,-0.13318469308822867,-1.5424370821678524,,
2019-11,SELL,SEDOL:846505,JPMorgan American,-37.23,458.5,-0.05413211206007351,-0.9842925474411065,,
2019-11,BUY,SEDOL:906692,European Smaller Companies,12.5,860.0,-0.1370573656167532,-0.8254780570585433,,
2019-11,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,12.5,70.2,-0.14180929095354522,-0.5225168491156257,,
2019-12,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-12.5,,,,,
2019-12,SELL,SEDOL:343501,JPMorgan China Growth & Income,-12.5,,,,,
2019-12,SELL,SEDOL:781606,Finsbury Growth & Income,-12.5,,,,,
2019-12,SELL,SEDOL:791887,Schroder AsiaPacific,-12.5,,,,,
2019-12,BUY,SEDOL:802284,Schroder Japan Trust,20.61,198.0,-0.1148464392686307,-0.8432862147490161,,
2019-12,BUY,SEDOL:846505,JPMorgan American,20.61,476.5,-0.049945169973083514,-0.42113157937681517,,
2019-12,BUY,SEDOL:906692,European Smaller Companies,21.28,912.0,-0.12412124005992853,-0.5885266403233308,,
2019-12,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-12.5,,,,,
2020-01,SELL,SEDOL:802284,Schroder Japan Trust,-33.11,,,,,
2020-01,SELL,SEDOL:846505,JPMorgan American,-33.11,,,,,
2020-01,BUY,SEDOL:906692,European Smaller Companies,66.22,967.0,-0.10944522213217411,-0.32096066503188914,,
2020-02,BUY,SEDOL:341969,JPMorgan European Discovery,20.0,381.0,-0.11860642653896869,-0.13635053051271728,,
2020-02,BUY,SEDOL:343501,JPMorgan China Growth & Income,20.0,324.0,-0.12498649670519602,-0.20245909910090246,,
2020-02,BUY,SEDOL:846505,JPMorgan American,20.0,486.5,-0.04779613246692249,-0.027749869280287567,,
2020-02,BUY,SEDOL:871079,Schroder Asian Total Return,20.0,350.0,-0.025720966484801266,-1.5376824019138724,,
2020-02,SELL,SEDOL:906692,European Smaller Companies,-80.0,940.0,-0.10461693798043492,-0.24157455181109064,,
2020-03,BUY,SEDOL:291633,Edinburgh Worldwide,7.69,184.6,-0.02415816461383935,-0.5147704073005711,,
2020-03,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,7.69,526.0,-0.06532091833108256,-0.19953951337450213,,
2020-03,BUY,SEDOL:338530,Worldwide Healthcare Trust,7.69,2905.0,-0.03972973598352503,-3.112354405215116,,
2020-03,BUY,SEDOL:341895,JPMorgan Emerging Markets,7.69,936.0,-0.11606383983378987,-0.47477327943111786,,
2020-03,SELL,SEDOL:341969,JPMorgan European Discovery,-12.31,357.0,-0.1264559068219634,-0.44372203208850375,,
2020-03,SELL,SEDOL:343501,JPMorgan China Growth & Income,-12.31,325.0,-0.1727754021584199,-1.9421817891967563,,
2020-03,BUY,SEDOL:791887,Schroder AsiaPacific,7.69,427.5,-0.11946446961894952,-0.9743533138090805,,
2020-03,SELL,SEDOL:846505,JPMorgan American,-12.31,444.5,-0.07936705190340088,-3.835280659609308,,
2020-03,SELL,SEDOL:871079,Schroder Asian Total Return,-12.31,332.0,-0.052646597232130055,-2.670324639552679,,
2020-03,SELL,SEDOL:906692,European Smaller Companies,-20.0,,,,,
2020-03,BUY,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,7.69,520.0,-0.049933312626751714,-0.25981546333306643,,
2020-03,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,7.69,62.0,-0.16363145824902192,-1.8425551091575318,,
2020-03,BUY,SEDOL:B62Z3C7,Fidelity China Special Situations,7.69,224.0,-0.1164753678065712,-0.2637555529982197,,
2020-03,BUY,SEDOL:B7W0XJ6,BlackRock American Income,7.69,166.0,-0.02838747439274214,-0.23338215479311927,,
2020-03,DIVIDEND,SEDOL:341895,JPMorgan Emerging Markets,,,,,5.2,0.0427
2020-04,SELL,SEDOL:291633,Edinburgh Worldwide,-7.69,,,,,
2020-04,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-7.69,,,,,
2020-04,SELL,SEDOL:338530,Worldwide Healthcare Trust,-7.69,,,,,
2020-04,SELL,SEDOL:341895,JPMorgan Emerging Markets,-7.69,,,,,
2020-04,SELL,SEDOL:341969,JPMorgan European Discovery,-7.69,,,,,
2020-04,SELL,SEDOL:343501,JPMorgan China Growth & Income,-7.69,,,,,
2020-04,SELL,SEDOL:791887,Schroder AsiaPacific,-7.69,,,,,
2020-04,BUY,SEDOL:846505,JPMorgan American,25.24,388.5,-0.05049369439827944,-0.28645858615262676,,
2020-04,BUY,SEDOL:871079,Schroder Asian Total Return,27.37,309.0,-0.0010345273503168384,-0.46968954876941343,,
2020-04,SELL,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,-7.69,,,,,
2020-04,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-7.69,,,,,
2020-04,SELL,SEDOL:B62Z3C7,Fidelity China Special Situations,-7.69,,,,,
2020-04,BUY,SEDOL:B7W0XJ6,BlackRock American Income,24.31,141.0,-0.06193866010245497,-1.046901276580949,,
2020-04,DIVIDEND,SEDOL:846505,JPMorgan American,,,,,4.0,0.3391
2020-04,DIVIDEND,SEDOL:B7W0XJ6,BlackRock North American Income,,,,,2.0,0.4539
2020-05,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,14.29,466.0,-0.05856683973413601,-0.044170556709275305,,
2020-05,BUY,SEDOL:332855,Fidelity Japan,14.29,145.0,-0.12923372567859726,-1.1531883549992021,,
2020-05,BUY,SEDOL:781606,Finsbury Growth & Income,14.29,778.0,0.0023706452277880707,-0.3216678053615275,,
2020-05,BUY,SEDOL:791887,Schroder AsiaPacific,14.29,414.0,-0.10821988626572465,-0.23682941545990535,,
2020-05,SELL,SEDOL:846505,JPMorgan American,-32.93,,,,,
2020-05,SELL,SEDOL:871079,Schroder Asian Total Return,-20.78,327.0,-0.020811498727354327,-1.5003004079670312,,
2020-05,BUY,SEDOL:914327,JPMorgan Global Growth & Income,14.29,302.0,0.006834472412068804,-0.474462156362523,,
2020-05,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,14.29,45.0,-0.1504625259580895,-0.9755308530400764,,
2020-05,SELL,SEDOL:B7W0XJ6,BlackRock American Income,-32.0,,,,,
2020-05,DIVIDEND,SEDOL:B44ZTP6,Aberdeen Latin American Income,,,,,3.5,1.1111
2020-06,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-3.17,502.0,-0.05697593597956163,-0.004806509237234709,,
2020-06,SELL,SEDOL:332855,Fidelity Japan,-14.29,,,,,
2020-06,BUY,SEDOL:338530,Worldwide Healthcare Trust,11.11,3560.0,-0.0064691140272048475,-0.8390983214129788,,
2020-06,BUY,SEDOL:341969,JPMorgan European Discovery,11.11,331.0,-0.18040905264200469,-1.7615372554250226,,
2020-06,BUY,SEDOL:343501,JPMorgan China Growth & Income,11.11,383.5,-0.1247489501551945,-0.28834926466734034,,
2020-06,SELL,SEDOL:781606,Finsbury Growth & Income,-3.17,830.0,0.0015082956259426794,-0.47987115914262723,,
2020-06,SELL,SEDOL:791887,Schroder AsiaPacific,-14.29,,,,,
2020-06,BUY,SEDOL:846505,JPMorgan American,11.11,466.5,-0.05949476825064004,-1.3291414573291538,,
2020-06,SELL,SEDOL:871079,Schroder Asian Total Return,-3.17,344.0,-0.0035628421631955787,-0.7054747843639321,,
2020-06,SELL,SEDOL:914327,JPMorgan Global Growth & Income,-14.29,,,,,
2020-06,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-3.17,47.6,-0.18058185574109142,-2.5665832407442273,,
2020-06,BUY,SEDOL:B7W0XJ6,BlackRock American Income,11.11,159.25,-0.046350080843164276,-0.7450931089996846,,
2020-06,DIVIDEND,SEDOL:338530,Worldwide Healthcare,,,,,18.5,0.0577
2020-06,DIVIDEND,SEDOL:341969,JPMorgan European Smaller Companies,,,,,11.0,0.3693
2020-07,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-11.11,,,,,
2020-07,BUY,SEDOL:338530,Worldwide Healthcare Trust,1.39,3610.0,0.0027304266187428983,-0.11575445749448872,,
2020-07,BUY,SEDOL:341969,JPMorgan European Discovery,1.39,337.0,-0.18644231465610894,-1.79381004090584,,
2020-07,SELL,SEDOL:343501,JPMorgan China Growth & Income,-11.11,,,,,
2020-07,BUY,SEDOL:781606,Finsbury Growth & Income,1.39,829.0,-0.00013267238364034206,-0.7519915594166922,,
2020-07,BUY,SEDOL:846505,JPMorgan American,1.39,480.0,-0.06529316690358888,-1.8863230477394501,,
2020-07,BUY,SEDOL:871079,Schroder Asian Total Return,1.39,367.0,-0.03476934406396304,-2.158630807658806,,
2020-07,BUY,SEDOL:882929,Templeton Emerging Markets,12.5,776.0,-0.1225987359090035,-0.48950880317540896,,
2020-07,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,1.39,51.7,-0.147005444646098,-0.5652190298522383,,
2020-07,BUY,SEDOL:B7W0XJ6,BlackRock American Income,1.39,151.0,-0.09532083158588456,-1.889678246998902,,
2020-07,DIVIDEND,SEDOL:B44ZTP6,Aberdeen Latin American Income,,,,,3.5,0.8462
2020-08,SELL,SEDOL:781606,Finsbury Growth & Income,-12.5,,,,,
2020-08,BUY,SEDOL:791887,Schroder AsiaPacific,12.5,459.0,-0.1363738993000677,-2.162604918050171,,
2020-08,DIVIDEND,SEDOL:846505,JPMorgan American,,,,,2.5,0.0646
2020-08,DIVIDEND,SEDOL:B7W0XJ6,BlackRock North American Income,,,,,2.0,0.1603
2020-09,BUY,SEDOL:294502,Asia Dragon,14.29,416.0,-0.12291798439806034,-0.43318631901860233,,
2020-09,BUY,SEDOL:338530,Worldwide Healthcare Trust,1.79,3425.0,-0.004482010917271739,-0.6411762425647483,,
2020-09,BUY,SEDOL:341969,JPMorgan European Discovery,1.79,396.0,-0.1435245263431093,-0.5331068600412541,,
2020-09,BUY,SEDOL:791887,Schroder AsiaPacific,1.79,487.0,-0.11714586128131688,-0.7810584158211257,,
2020-09,BUY,SEDOL:846505,JPMorgan American,1.79,519.0,-0.05886193014905894,-0.9580247544229169,,
2020-09,BUY,SEDOL:871079,Schroder Asian Total Return,1.79,410.0,0.003058103975535076,-0.25725939492781874,,
2020-09,BUY,SEDOL:882929,Templeton Emerging Markets,1.79,828.0,-0.11965466646819911,-0.2965828141642831,,
2020-09,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-12.5,,,,,
2020-09,SELL,SEDOL:B7W0XJ6,BlackRock American Income,-12.5,,,,,
2020-10,BUY,SEDOL:294502,Asia Dragon,2.38,419.0,-0.13408283045383151,-1.2826048111860984,,
2020-10,SELL,SEDOL:338530,Worldwide Healthcare Trust,-14.29,,,,,
2020-10,BUY,SEDOL:341969,JPMorgan European Discovery,2.38,401.0,-0.1603149342490996,-0.939828528171005,,
2020-10,SELL,SEDOL:791887,Schroder AsiaPacific,-14.29,,,,,
2020-10,BUY,SEDOL:846505,JPMorgan American,2.38,514.0,-0.05677689286893983,-0.6937834179057984,,
2020-10,BUY,SEDOL:871079,Schroder Asian Total Return,2.38,426.5,0.005777620563612862,-0.14924236685698233,,
2020-10,BUY,SEDOL:882929,Templeton Emerging Markets,2.38,828.0,-0.1228627725163669,-0.4774238632787393,,
2020-10,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,16.67,46.75,-0.1727127941957175,-1.809897400441156,,
2020-10,DIVIDEND,SEDOL:B44ZTP6,Aberdeen Latin American Income,,,,,3.5,1.2478
2020-11,SELL,SEDOL:294502,Asia Dragon,-16.67,,,,,
2020-11,BUY,SEDOL:341969,JPMorgan European Discovery,32.6,381.0,-0.1350737797956867,-0.22842083676455516,,
2020-11,BUY,SEDOL:846505,JPMorgan American,34.07,503.0,-0.05713428807078058,-0.6952408573449474,,
2020-11,SELL,SEDOL:871079,Schroder Asian Total Return,-16.67,,,,,
2020-11,SELL,SEDOL:882929,Templeton Emerging Markets,-16.67,,,,,
2020-11,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-16.67,,,,,
2021-07,SELL,SEDOL:341969,JPMorgan European Discovery,-49.26,,,,,
2021-07,BUY,SEDOL:454351,Montanaro European Smaller Companies,16.67,1720.0,-0.03016633775021149,-0.16664047271725183,,
2021-07,BUY,SEDOL:783884,Scottish Mortgage Investment Trust,16.67,1331.0,-0.02661986251279802,-1.1586744741938648,,
2021-07,BUY,SEDOL:791887,Schroder AsiaPacific,16.67,615.0,-0.10036424277000044,-0.19481996482484185,,
2021-07,SELL,SEDOL:846505,JPMorgan American,-34.07,653.0,-0.06315457232217148,-1.2870955954114565,,
2021-07,BUY,SEDOL:914327,JPMorgan Global Growth & Income,16.67,432.0,0.01918040908769192,-0.2403453921108241,,
2021-07,BUY,SEDOL:B44ZTP6,abrdn Latin American Income,16.67,57.25,-0.1419364508393285,-0.32749076840103497,,
2021-07,DIVIDEND,SEDOL:B44ZTP6,Aberdeen Latin American Income,,,,,0.875,0.2547
2021-08,BUY,SEDOL:291633,Edinburgh Worldwide,10.0,327.5,0.0024487297214570436,-0.5086955922065072,,
2021-08,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,10.0,714.0,-0.08354618850197026,-0.8477720185537136,,
2021-08,BUY,SEDOL:341969,JPMorgan European Discovery,10.0,513.0,-0.14867488673891038,-0.4529611199065481,,
2021-08,SELL,SEDOL:454351,Montanaro European Smaller Companies,-6.67,1985.0,0.018518043419141872,-0.1665866989921573,,
2021-08,BUY,SEDOL:579403,Mercantile,10.0,276.0,-0.08082725547007685,-0.3415085925364389,,
2021-08,SELL,SEDOL:783884,Scottish Mortgage Investment Trust,-6.67,1316.5,-0.022534060957047908,-0.96470116985305,,
2021-08,SELL,SEDOL:791887,Schroder AsiaPacific,-16.67,,,,,
2021-08,BUY,SEDOL:806372,abrdn Smaller Companies Income,10.0,356.5,-0.17166225196338114,-0.896567235043532,,
2021-08,SELL,SEDOL:846505,JPMorgan American,-6.67,665.0,-0.05799359718956287,-0.6732238661977902,,
2021-08,BUY,SEDOL:906692,European Smaller Companies,10.0,1435.0,-0.13307194596651906,-0.07844262106992562,,
2021-08,SELL,SEDOL:914327,JPMorgan Global Growth & Income,-16.67,,,,,
2021-08,BUY,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,10.0,622.0,-0.09165254979846948,-0.31914225358322634,,
2021-08,SELL,SEDOL:B44ZTP6,abrdn Latin American Income,-16.67,,,,,
2021-08,DIVIDEND,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,,,,,3.75,0.0603
2021-09,BUY,SEDOL:291633,Edinburgh Worldwide,1.11,332.0,-0.010078120341105556,-1.0757230384776892,,
2021-09,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,1.11,773.0,-0.06502491654168074,-0.11886006064730328,,
2021-09,SELL,SEDOL:341969,JPMorgan European Discovery,-10.0,,,,,
2021-09,BUY,SEDOL:454351,Montanaro European Smaller Companies,1.11,2120.0,0.019353287654766183,-0.16658979330429327,,
2021-09,BUY,SEDOL:579403,Mercantile,1.11,290.0,-0.07628603280777191,-0.2541742968191025,,
2021-09,BUY,SEDOL:783884,Scottish Mortgage Investment Trust,1.11,1369.0,-0.01990965127683786,-0.8273727843758072,,
2021-09,BUY,SEDOL:791887,Schroder AsiaPacific,11.11,598.0,-0.09880040991018135,-0.189737671083886,,
2021-09,BUY,SEDOL:806372,abrdn Smaller Companies Income,1.11,375.0,-0.16637026498310503,-0.7669766131855072,,
2021-09,SELL,SEDOL:846505,JPMorgan American,-10.0,,,,,
2021-09,SELL,SEDOL:906692,European Smaller Companies,-10.0,,,,,
2021-09,BUY,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,1.11,651.0,-0.08745566940943938,-0.21663248063214255,,
2021-09,BUY,SEDOL:BZCNLL9,Bellevue Healthcare Trust,11.11,198.2,0.0021742428073012743,-0.44342020859518516,,
2021-09,DIVIDEND,SEDOL:579403,Mercantile,,,,,1.35,0.0517
2021-10,BUY,NAME:bankers|ordinary share,Bankers Investment Trust,9.09,110.4,-0.05745752582600516,-2.822509527021155,,
2021-10,SELL,SEDOL:291633,Edinburgh Worldwide,-2.02,307.5,-0.042294755201195966,-2.338896857031385,,
2021-10,SELL,SEDOL:295958,abrdn UK Smaller Companies Growth,-11.11,,,,,
2021-10,BUY,SEDOL:3353790,Premier Miton Global Renewables,9.09,186.0,-0.09656110355546921,-0.3700462899493226,,
2021-10,BUY,SEDOL:341895,JPMorgan Emerging Markets,9.09,129.2,-0.08628005657708637,-0.516782128592659,,
2021-10,BUY,SEDOL:341969,JPMorgan European Discovery,9.09,510.0,-0.14361996876731642,-0.21317976582064427,,
2021-10,BUY,SEDOL:343501,JPMorgan China Growth & Income,9.09,518.0,-0.08958293055872901,-0.2607253165199074,,
2021-10,SELL,SEDOL:454351,Montanaro European Smaller Companies,-2.02,200.0,0.006593185364135001,-0.16660833953471657,,
2021-10,SELL,SEDOL:579403,Mercantile,-2.02,266.0,-0.09760151982901921,-0.7988180753490361,,
2021-10,SELL,SEDOL:783884,Scottish Mortgage Investment Trust,-11.11,,,,,
2021-10,SELL,SEDOL:791887,Schroder AsiaPacific,-11.11,,,,,
2021-10,SELL,SEDOL:806372,abrdn Smaller Companies Income,-11.11,,,,,
2021-10,BUY,SEDOL:906506,Henderson Smaller Companies,9.09,1226.0,-0.09409313254614504,-0.4761888869121758,,
2021-10,SELL,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,-2.02,620.0,-0.11931818181818177,-0.748265105893125,,
2021-10,SELL,SEDOL:BZCNLL9,Bellevue Healthcare Trust,-2.02,194.0,-0.007418777180864589,-1.2369116665970317,,
2021-10,DIVIDEND,SEDOL:343501,JPMorgan China Growth & Income,,,,,5.7,0.1
2021-10,DIVIDEND,SEDOL:341895,JPMorgan Emerging Markets,,,,,0.83,0.0584
2021-10,DIVIDEND,NAME:bankers|ordinary share,Bankers,,,,,0.55,0.0453
2021-11,SELL,NAME:bankers|ordinary share,Bankers Investment Trust,-1.95,114.0,-0.05126498002663116,-2.298538484396828,,
2021-11,BUY,NAME:biotech growth|ordinary share,Biotech Growth,7.14,1204.0,-0.07727443421748426,-0.6950946970360632,,
2021-11,SELL,SEDOL:291633,Edinburgh Worldwide,-1.95,319.5,-0.03494729211345027,-1.88173980272354,,
2021-11,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,7.14,733.0,-0.06505102040816324,-0.08972621391203459,,
2021-11,SELL,SEDOL:3353790,Premier Miton Global Renewables,-9.09,,,,,
2021-11,BUY,SEDOL:338530,Worldwide Healthcare Trust,7.14,3675.0,-0.024207616756545813,-1.863570238682323,,
2021-11,SELL,SEDOL:341895,JPMorgan Emerging Markets,-1.95,129.6,-0.08045977011494254,-0.37040547568505816,,
2021-11,SELL,SEDOL:341969,JPMorgan European Discovery,-9.09,,,,,
2021-11,SELL,SEDOL:343501,JPMorgan China Growth & Income,-9.09,,,,,
2021-11,SELL,SEDOL:454351,Montanaro European Smaller Companies,-1.95,202.0,-0.03772865853658536,-0.16666494548633726,,
2021-11,SELL,SEDOL:579403,Mercantile,-1.95,265.5,-0.08888126286890863,-0.5982973942837757,,
2021-11,BUY,SEDOL:741600,JPMorgan UK Smaller Companies,7.14,389.0,-0.10512997469519203,-0.1421774585519039,,
2021-11,BUY,SEDOL:806372,abrdn Smaller Companies Income,7.14,356.0,-0.16254998823806166,-0.7090952744872874,,
2021-11,SELL,SEDOL:906506,Henderson Smaller Companies,-1.95,1214.0,-0.08598102695377208,-0.24569411700483879,,
2021-11,BUY,SEDOL:914327,JPMorgan Global Growth & Income,7.14,439.0,-0.0008421148462571804,-1.6522101624899423,,
2021-11,SELL,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,-1.95,595.0,-0.13760616865234665,-1.028319840044342,,
2021-11,SELL,SEDOL:BZCNLL9,Bellevue Healthcare Trust,-1.95,199.6,-0.0019001900190018794,-0.740145601017309,,
2021-11,DIVIDEND,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,,,,,3.75,0.045
2021-11,DIVIDEND,SEDOL:914327,JPMorgan Global Growth & Income,,,,,4.24,0.069
2021-11,DIVIDEND,SEDOL:338530,Worldwide Healthcare,,,,,7.0,0.0136
2021-12,BUY,NAME:bankers|ordinary share,Bankers Investment Trust,1.19,118.0,-0.01707621824239902,-0.5921221890063553,,
2021-12,SELL,NAME:biotech growth|ordinary share,Biotech Growth,-7.14,,,,,
2021-12,BUY,SEDOL:291633,Edinburgh Worldwide,1.19,309.0,0.0007124813783276895,-0.4305235497665305,,
2021-12,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,1.19,720.0,-0.06791290163891983,-0.21745830137418398,,
2021-12,SELL,SEDOL:338530,Worldwide Healthcare Trust,-7.14,,,,,
2021-12,BUY,SEDOL:341895,JPMorgan Emerging Markets,1.19,125.4,-0.08899382491827101,-0.747283992375814,,
2021-12,BUY,SEDOL:454351,Montanaro European Smaller Companies,1.19,218.0,0.030537959723929253,-0.1665862721304861,,
2021-12,BUY,SEDOL:579403,Mercantile,1.19,259.0,-0.08693506310371579,-0.5612757681107122,,
2021-12,SELL,SEDOL:741600,JPMorgan UK Smaller Companies,-7.14,,,,,
2021-12,BUY,SEDOL:791887,Schroder AsiaPacific,8.33,575.0,-0.11118668171208623,-0.8896100879357336,,
2021-12,BUY,SEDOL:806372,abrdn Smaller Companies Income,1.19,358.0,-0.14692846590096753,-0.2689837609438591,,
2021-12,BUY,SEDOL:906506,Henderson Smaller Companies,1.19,1164.0,-0.09502262443438914,-0.5386984104395786,,
2021-12,BUY,SEDOL:914327,JPMorgan Global Growth & Income,1.19,441.0,0.01920543576232414,-0.40948682671182013,,
2021-12,BUY,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,1.19,588.0,-0.1084154662623199,-0.48253876514733623,,
2021-12,BUY,SEDOL:BD3V464,Ecofin Global Utilities and Infrastructure,8.33,191.0,-0.057999605444860824,-0.1927265168800003,,
2021-12,SELL,SEDOL:BZCNLL9,Bellevue Healthcare Trust,-7.14,,,,,
2021-12,DIVIDEND,SEDOL:579403,Mercantile,,,,,1.35,0.0434
2021-12,DIVIDEND,SEDOL:791887,Schroder AsiaPacific,,,,,9.7,0.1406
2022-01,BUY,NAME:bankers|ordinary share,Bankers Investment Trust,4.17,123.0,-0.007504236262406261,-0.13285954276332074,,
2022-01,BUY,SEDOL:291633,Edinburgh Worldwide,4.17,292.5,0.0063650438671942755,-0.23485517194345434,,
2022-01,BUY,SEDOL:295958,abrdn UK Smaller Companies Growth,4.17,763.0,-0.0740853103573812,-0.4638912508597042,,
2022-01,SELL,SEDOL:341895,JPMorgan Emerging Markets,-8.33,,,,,
2022-01,BUY,SEDOL:454351,Montanaro European Smaller Companies,4.17,219.5,0.025844744590363122,-0.16659573052654364,,
2022-01,BUY,SEDOL:579403,Mercantile,4.17,268.5,-0.10341603499515817,-0.9890637263246876,,
2022-01,BUY,SEDOL:741600,JPMorgan UK Smaller Companies,12.5,397.0,-0.10998520378424426,-0.27489863795648284,,
2022-01,SELL,SEDOL:791887,Schroder AsiaPacific,-8.33,,,,,
2022-01,BUY,SEDOL:806372,abrdn Smaller Companies Income,4.17,375.0,-0.15167967424499496,-0.48754923269113626,,
2022-01,SELL,SEDOL:906506,Henderson Smaller Companies,-8.33,,,,,
2022-01,SELL,SEDOL:914327,JPMorgan Global Growth & Income,-8.33,,,,,
2022-01,SELL,SEDOL:B1FL3C7,Invesco Perpetual UK Smaller Companies,-8.33,,,,,
2022-01,BUY,SEDOL:BD3V464,Ecofin Global Utilities and Infrastructure,4.17,199.0,-0.06577156002065632,-0.34147572406248017,,
